SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	ClusterCenterDist
0498	VLC_EMN_TAF_min10k_sorted_md_k141_15792_n3395	3395	1.0	0.0	0.0	0.1591
0499	VLC_EMN_TAF_min10k_sorted_md_k141_114553_n3617	3617	1.0	0.0	0.0	0.1775
0500	VLC_EMN_TAF_min10k_sorted_md_k141_29465_n9064	9064	1.0	0.0	0.0	0.1188
0501	VLC_EMN_TAF_min10k_sorted_md_k141_195805_n8846	8846	1.0	0.0	0.0	0.1295
0502	VLC_EMN_TAF_min10k_sorted_md_k141_113123_n4988	4988	1.0	0.0	0.0	0.6417
0503	VLC_EMN_TAF_min10k_sorted_md_k141_149460_n5135	5135	1.0	0.0	0.0	0.2545
0504	VLC_EMN_TAF_min10k_sorted_md_k141_73381_n1006	1006	1.0	0.0	0.0	0.6619
0505	VLC_EMN_TAF_min10k_sorted_md_k141_89616_n1083	1083	1.0	0.0	0.0	0.6716
0506	VLC_EMN_TAF_min10k_sorted_md_k141_119759_n15490	15490	1.0	0.0	0.0	0.0692
0507	VLC_EMN_TAF_min10k_sorted_md_k141_197473_n2496	2496	1.0	0.0	0.0	0.2263
0508	VLC_EMN_TAF_min10k_sorted_md_k141_44286_n9733	9733	1.0	0.0	0.0	0.1184
0509	VLC_EMN_TAF_min10k_sorted_md_k141_110514_n4970	4970	1.0	0.0	0.0	0.2028
0510	VLC_EMN_TAF_min10k_sorted_md_k141_28891_n8972	8972	1.0	0.0	0.0	0.1541
0511	VLC_EMN_TAF_min10k_sorted_md_k141_53703_n2213	2213	1.0	0.0	0.0	0.1494
0512	VLC_EMN_TAF_min10k_sorted_md_k141_57340_n15454	15454	1.0	0.0	0.0	0.0857
0513	VLC_EMN_TAF_min10k_sorted_md_k141_41753_n8567	8567	1.0	0.0	0.0	0.0917
0514	VLC_EMN_TAF_min10k_sorted_md_k141_177949_n11916	11916	1.0	0.0	0.0	0.1351
0515	VLC_EMN_TAF_min10k_sorted_md_k141_201849_n2562	2562	1.0	0.0	0.0	0.1568
0516	VLC_EMN_TAF_min10k_sorted_md_k141_43893_n2794	2794	1.0	0.0	0.0	0.2821
0517	VLC_EMN_TAF_min10k_sorted_md_k141_31637_n1202	1202	1.0	0.0	0.0	0.2832
0518	VLC_EMN_TAF_min10k_sorted_md_k141_114078_n5630	5630	1.0	0.0	0.0	0.5981
0519	VLC_EMN_TAF_min10k_sorted_md_k141_119248_n2710	2710	1.0	0.0	0.0	0.2186
0520	VLC_EMN_TAF_min10k_sorted_md_k141_127788_n1974	1974	1.0	0.0	0.0	0.1423
0521	VLC_EMN_TAF_min10k_sorted_md_k141_156258_n6436	6436	1.0	0.0	0.0	0.1262
0522	VLC_EMN_TAF_min10k_sorted_md_k141_156742_n1602	1602	1.0	0.0	0.0	0.2638
0523	VLC_EMN_TAF_min10k_sorted_md_k141_145025_n4533	4533	1.0	0.0	0.0	0.1557
0524	VLC_EMN_TAF_min10k_sorted_md_k141_45778_n1368	1368	1.0	0.0	0.0	0.4272
0525	VLC_EMN_TAF_min10k_sorted_md_k141_207233_n9634	9634	1.0	0.0	0.0	0.079
0526	VLC_EMN_TAF_min10k_sorted_md_k141_23770_n5078	5078	1.0	0.0	0.0	0.1625
0527	VLC_EMN_TAF_min10k_sorted_md_k141_206306_n6662	6662	1.0	0.0	0.0	0.1632
0528	VLC_EMN_TAF_min10k_sorted_md_k141_146263_n4603	4603	1.0	0.0	0.0	0.1817
0529	VLC_EMN_TAF_min10k_sorted_md_k141_114577_n16227	16227	1.0	0.0	0.0	0.0974
0530	VLC_EMN_TAF_min10k_sorted_md_k141_112327_n10207	10207	1.0	0.0	0.0	0.1558
0531	VLC_EMN_TAF_min10k_sorted_md_k141_218987_n2492	2492	1.0	0.0	0.0	0.2605
0532	VLC_EMN_TAF_min10k_sorted_md_k141_79650_n16911	16911	1.0	0.0	0.0	0.084
0533	VLC_EMN_TAF_min10k_sorted_md_k141_223119_n1684	1684	1.0	0.0	0.0	0.1904
0534	VLC_EMN_TAF_min10k_sorted_md_k141_203343_n10106	10106	1.0	0.0	0.0	0.1231
0535	VLC_EMN_TAF_min10k_sorted_md_k141_116365_n4251	4251	1.0	0.0	0.0	0.137
0536	VLC_EMN_TAF_min10k_sorted_md_k141_192547_n5420	5420	1.0	0.0	0.0	0.5368
0537	VLC_EMN_TAF_min10k_sorted_md_k141_154115_n1194	1194	1.0	0.0	0.0	0.1421
0538	VLC_EMN_TAF_min10k_sorted_md_k141_162419_n1339	1339	1.0	0.0	0.0	0.431
0539	VLC_EMN_TAF_min10k_sorted_md_k141_219862_n2039	2039	1.0	0.0	0.0	0.2596
0540	VLC_EMN_TAF_min10k_sorted_md_k141_143163_n2135	2135	1.0	0.0	0.0	0.1648
0541	VLC_EMN_TAF_min10k_sorted_md_k141_182665_n6130	6130	1.0	0.0	0.0	0.1587
0542	VLC_EMN_TAF_min10k_sorted_md_k141_5906_n3056	3056	1.0	0.0	0.0	0.1737
0543	VLC_EMN_TAF_min10k_sorted_md_k141_105398_n10355	10355	1.0	0.0	0.0	0.1207
0544	VLC_EMN_TAF_min10k_sorted_md_k141_116492_n4518	4518	1.0	0.0	0.0	0.1731
0545	VLC_EMN_TAF_min10k_sorted_md_k141_133369_n1434	1434	1.0	0.0	0.0	0.2015
0546	VLC_EMN_TAF_min10k_sorted_md_k141_14887_n5021	5021	1.0	0.0	0.0	0.2151
0547	VLC_EMN_TAF_min10k_sorted_md_k141_105202_n1302	1302	1.0	0.0	0.0	0.2291
0548	VLC_EMN_TAF_min10k_sorted_md_k141_165785_n5433	5433	1.0	0.0	0.0	0.1404
0549	VLC_EMN_TAF_min10k_sorted_md_k141_168279_n5103	5103	1.0	0.0	0.0	0.1519
0550	VLC_EMN_TAF_min10k_sorted_md_k141_69952_n6457	6457	1.0	0.0	0.0	0.1446
0551	VLC_EMN_TAF_min10k_sorted_md_k141_94684_n2840	2840	1.0	0.0	0.0	0.111
0552	VLC_EMN_TAF_min10k_sorted_md_k141_174174_n3384	3384	1.0	0.0	0.0	0.1552
0553	VLC_EMN_TAF_min10k_sorted_md_k141_87265_n1547	1547	1.0	0.0	0.0	0.3799
0554	VLC_EMN_TAF_min10k_sorted_md_k141_146987_n11411	11411	1.0	0.0	0.0	0.166
0555	VLC_EMN_TAF_min10k_sorted_md_k141_43503_n2944	2944	1.0	0.0	0.0	0.2087
0556	VLC_EMN_TAF_min10k_sorted_md_k141_156067_n1362	1362	1.0	0.0	0.0	0.2225
0557	VLC_EMN_TAF_min10k_sorted_md_k141_149953_n2224	2224	1.0	0.0	0.0	0.3777
0558	VLC_EMN_TAF_min10k_sorted_md_k141_162690_n7526	7526	1.0	0.0	0.0	0.0945
0559	VLC_EMN_TAF_min10k_sorted_md_k141_92009_n1472	1472	1.0	0.0	0.0	0.5638
0560	VLC_EMN_TAF_min10k_sorted_md_k141_216000_n3875	3875	1.0	0.0	0.0	0.1588
0561	VLC_EMN_TAF_min10k_sorted_md_k141_24193_n1550	1550	1.0	0.0	0.0	0.4049
0562	VLC_EMN_TAF_min10k_sorted_md_k141_121768_n1373	1373	1.0	0.0	0.0	0.2526
0563	VLC_EMN_TAF_min10k_sorted_md_k141_177430_n2330	2330	1.0	0.0	0.0	0.1457
0564	VLC_EMN_TAF_min10k_sorted_md_k141_9110_n5115	5115	1.0	0.0	0.0	0.1524
0565	VLC_EMN_TAF_min10k_sorted_md_k141_130478_n5258	5258	1.0	0.0	0.0	0.1518
0566	VLC_EMN_TAF_min10k_sorted_md_k141_130475_n4731	4731	1.0	0.0	0.0	0.1427
0567	VLC_EMN_TAF_min10k_sorted_md_k141_24834_n3085	3085	1.0	0.0	0.0	0.259
0568	VLC_EMN_TAF_min10k_sorted_md_k141_34543_n6002	6002	1.0	0.0	0.0	0.1687
0569	VLC_EMN_TAF_min10k_sorted_md_k141_113438_n3785	3785	1.0	0.0	0.0	0.488
0570	VLC_EMN_TAF_min10k_sorted_md_k141_60021_n8692	8692	1.0	0.0	0.0	0.271
0571	VLC_EMN_TAF_min10k_sorted_md_k141_157354_n3589	3589	1.0	0.0	0.0	0.2357
0572	VLC_EMN_TAF_min10k_sorted_md_k141_189454_n4266	4266	1.0	0.0	0.0	0.145
0573	VLC_EMN_TAF_min10k_sorted_md_k141_5409_n2011	2011	1.0	0.0	0.0	0.253
0574	VLC_EMN_TAF_min10k_sorted_md_k141_98797_n1465	1465	1.0	0.0	0.0	0.2264
0575	VLC_EMN_TAF_min10k_sorted_md_k141_28339_n2629	2629	1.0	0.0	0.0	0.1712
0576	VLC_EMN_TAF_min10k_sorted_md_k141_189165_n3765	3765	1.0	0.0	0.0	0.1386
0577	VLC_EMN_TAF_min10k_sorted_md_k141_183304_n3226	3226	1.0	0.0	0.0	0.252
0578	VLC_EMN_TAF_min10k_sorted_md_k141_92659_n4596	4596	1.0	0.0	0.0	0.1019
0579	VLC_EMN_TAF_min10k_sorted_md_k141_45167_n2453	2453	1.0	0.0	0.0	0.15
0580	VLC_EMN_TAF_min10k_sorted_md_k141_45993_n2170	2170	1.0	0.0	0.0	0.2375
0581	VLC_EMN_TAF_min10k_sorted_md_k141_197695_n1850	1850	1.0	0.0	0.0	0.2549
0582	VLC_EMN_TAF_min10k_sorted_md_k141_140848_n2748	2748	1.0	0.0	0.0	0.3068
0583	VLC_EMN_TAF_min10k_sorted_md_k141_62123_n4125	4125	1.0	0.0	0.0	0.3955
0584	VLC_EMN_TAF_min10k_sorted_md_k141_88088_n6014	6014	1.0	0.0	0.0	0.2151
0585	VLC_EMN_TAF_min10k_sorted_md_k141_203401_n9355	9355	1.0	0.0	0.0	0.1156
0586	VLC_EMN_TAF_min10k_sorted_md_k141_185221_n1017	1017	1.0	0.0	0.0	1.0
0587	VLC_EMN_TAF_min10k_sorted_md_k141_149566_n3795	3795	1.0	0.0	0.0	0.1105
0588	VLC_EMN_TAF_min10k_sorted_md_k141_69351_n6608	6608	1.0	0.0	0.0	0.1069
0589	VLC_EMN_TAF_min10k_sorted_md_k141_85704_n7090	7090	1.0	0.0	0.0	0.1433
0590	VLC_EMN_TAF_min10k_sorted_md_k141_22992_n5873	5873	1.0	0.0	0.0	0.1377
0591	VLC_EMN_TAF_min10k_sorted_md_k141_124262_n2176	2176	1.0	0.0	0.0	0.1396
0592	VLC_EMN_TAF_min10k_sorted_md_k141_118062_n3162	3162	1.0	0.0	0.0	0.1982
0593	VLC_EMN_TAF_min10k_sorted_md_k141_92871_n24877	24877	1.0	0.0	0.0	0.4894
0594	VLC_EMN_TAF_min10k_sorted_md_k141_38093_n1922	1922	1.0	0.0	0.0	0.1288
0595	VLC_EMN_TAF_min10k_sorted_md_k141_212290_n26391	26391	1.0	0.0	0.0	0.0562
0596	VLC_EMN_TAF_min10k_sorted_md_k141_43007_n2728	2728	1.0	0.0	0.0	0.191
0597	VLC_EMN_TAF_min10k_sorted_md_k141_187579_n2027	2027	1.0	0.0	0.0	0.2746
0598	VLC_EMN_TAF_min10k_sorted_md_k141_59173_n5143	5143	1.0	0.0	0.0	0.1384
0599	VLC_EMN_TAF_min10k_sorted_md_k141_61078_n9264	9264	1.0	0.0	0.0	0.0869
0600	VLC_EMN_TAF_min10k_sorted_md_k141_30762_n3807	3807	1.0	0.0	0.0	0.0928
0601	VLC_EMN_TAF_min10k_sorted_md_k141_161897_n1855	1855	1.0	0.0	0.0	0.2148
0602	VLC_EMN_TAF_min10k_sorted_md_k141_77533_n6798	6798	1.0	0.0	0.0	0.1482
0603	VLC_EMN_TAF_min10k_sorted_md_k141_174447_n1463	1463	1.0	0.0	0.0	0.1638
0604	VLC_EMN_TAF_min10k_sorted_md_k141_26384_n1851	1851	1.0	0.0	0.0	0.2227
0605	VLC_EMN_TAF_min10k_sorted_md_k141_181234_n10170	10170	1.0	0.0	0.0	0.2032
0606	VLC_EMN_TAF_min10k_sorted_md_k141_48273_n5053	5053	1.0	0.0	0.0	0.1422
0607	VLC_EMN_TAF_min10k_sorted_md_k141_178382_n3185	3185	1.0	0.0	0.0	0.2261
0608	VLC_EMN_TAF_min10k_sorted_md_k141_180244_n12781	12781	1.0	0.0	0.0	0.386
0609	VLC_EMN_TAF_min10k_sorted_md_k141_53083_n3222	3222	1.0	0.0	0.0	0.1539
0610	VLC_EMN_TAF_min10k_sorted_md_k141_171855_n8026	8026	1.0	0.0	0.0	0.0885
0611	VLC_EMN_TAF_min10k_sorted_md_k141_166857_n1911	1911	1.0	0.0	0.0	0.2294
0612	VLC_EMN_TAF_min10k_sorted_md_k141_185525_n4508	4508	1.0	0.0	0.0	0.1774
0613	VLC_EMN_TAF_min10k_sorted_md_k141_138757_n7437	7437	1.0	0.0	0.0	0.1506
0614	VLC_EMN_TAF_min10k_sorted_md_k141_108529_n2644	2644	1.0	0.0	0.0	0.2187
0615	VLC_EMN_TAF_min10k_sorted_md_k141_71997_n1990	1990	1.0	0.0	0.0	0.2281
0616	VLC_EMN_TAF_min10k_sorted_md_k141_43563_n4318	4318	1.0	0.0	0.0	0.0684
0617	VLC_EMN_TAF_min10k_sorted_md_k141_90836_n6132	6132	1.0	0.0	0.0	0.1102
0618	VLC_EMN_TAF_min10k_sorted_md_k141_73749_n4212	4212	1.0	0.0	0.0	0.3722
0619	VLC_EMN_TAF_min10k_sorted_md_k141_188329_n13462	13462	1.0	0.0	0.0	0.1099
0620	VLC_EMN_TAF_min10k_sorted_md_k141_212734_n3588	3588	1.0	0.0	0.0	0.17
0621	VLC_EMN_TAF_min10k_sorted_md_k141_125542_n4869	4869	1.0	0.0	0.0	0.2681
0622	VLC_EMN_TAF_min10k_sorted_md_k141_112743_n1912	1912	1.0	0.0	0.0	0.1805
0623	VLC_EMN_TAF_min10k_sorted_md_k141_118153_n4564	4564	1.0	0.0	0.0	0.2293
0624	VLC_EMN_TAF_min10k_sorted_md_k141_84916_n1070	1070	1.0	0.0	0.0	0.8945
0625	VLC_EMN_TAF_min10k_sorted_md_k141_16991_n13349	13349	1.0	0.0	0.0	0.1528
0626	VLC_EMN_TAF_min10k_sorted_md_k141_6610_n3031	3031	1.0	0.0	0.0	0.1606
0627	VLC_EMN_TAF_min10k_sorted_md_k141_86828_n1870	1870	1.0	0.0	0.0	0.1911
0628	VLC_EMN_TAF_min10k_sorted_md_k141_90799_n11208	11208	1.0	0.0	0.0	0.5982
0629	VLC_EMN_TAF_min10k_sorted_md_k141_20874_n8074	8074	1.0	0.0	0.0	0.0678
0630	VLC_EMN_TAF_min10k_sorted_md_k141_48941_n2097	2097	1.0	0.0	0.0	0.3097
0631	VLC_EMN_TAF_min10k_sorted_md_k141_97624_n5356	5356	1.0	0.0	0.0	0.1473
0632	VLC_EMN_TAF_min10k_sorted_md_k141_159560_n1069	1069	1.0	0.0	0.0	0.5585
0633	VLC_EMN_TAF_min10k_sorted_md_k141_81708_n3737	3737	1.0	0.0	0.0	0.2015
0634	VLC_EMN_TAF_min10k_sorted_md_k141_2151_n7874	7874	1.0	0.0	0.0	0.1461
0635	VLC_EMN_TAF_min10k_sorted_md_k141_201838_n10214	10214	1.0	0.0	0.0	0.1047
0636	VLC_EMN_TAF_min10k_sorted_md_k141_92398_n12814	12814	1.0	0.0	0.0	0.4673
0637	VLC_EMN_TAF_min10k_sorted_md_k141_34395_n5186	5186	1.0	0.0	0.0	0.1343
0638	VLC_EMN_TAF_min10k_sorted_md_k141_190433_n10229	10229	1.0	0.0	0.0	0.1401
0639	VLC_EMN_TAF_min10k_sorted_md_k141_118319_n8842	8842	1.0	0.0	0.0	0.1394
0640	VLC_EMN_TAF_min10k_sorted_md_k141_185691_n7608	7608	1.0	0.0	0.0	0.123
0641	VLC_EMN_TAF_min10k_sorted_md_k141_133789_n6948	6948	1.0	0.0	0.0	0.504
0642	VLC_EMN_TAF_min10k_sorted_md_k141_209380_n4841	4841	1.0	0.0	0.0	0.1599
0643	VLC_EMN_TAF_min10k_sorted_md_k141_102798_n4397	4397	1.0	0.0	0.0	0.2162
0644	VLC_EMN_TAF_min10k_sorted_md_k141_28740_n3969	3969	1.0	0.0	0.0	0.2704
0645	VLC_EMN_TAF_min10k_sorted_md_k141_70607_n1859	1859	1.0	0.0	0.0	0.1876
0646	VLC_EMN_TAF_min10k_sorted_md_k141_44141_n5376	5376	1.0	0.0	0.0	0.458
0647	VLC_EMN_TAF_min10k_sorted_md_k141_140102_n7436	7436	1.0	0.0	0.0	0.1003
0648	VLC_EMN_TAF_min10k_sorted_md_k141_7206_n1052	1052	1.0	0.0	0.0	0.4081
0649	VLC_EMN_TAF_min10k_sorted_md_k141_52382_n6928	6928	1.0	0.0	0.0	0.6339
0650	VLC_EMN_TAF_min10k_sorted_md_k141_170097_n1901	1901	1.0	0.0	0.0	0.2197
0651	VLC_EMN_TAF_min10k_sorted_md_k141_94763_n2251	2251	1.0	0.0	0.0	0.2239
0652	VLC_EMN_TAF_min10k_sorted_md_k141_183951_n1483	1483	1.0	0.0	0.0	0.2147
0653	VLC_EMN_TAF_min10k_sorted_md_k141_191295_n6645	6645	1.0	0.0	0.0	0.5259
0654	VLC_EMN_TAF_min10k_sorted_md_k141_148975_n1769	1769	1.0	0.0	0.0	0.4494
0655	VLC_EMN_TAF_min10k_sorted_md_k141_153559_n2209	2209	1.0	0.0	0.0	0.2163
0656	VLC_EMN_TAF_min10k_sorted_md_k141_210168_n6000	6000	1.0	0.0	0.0	0.1723
0657	VLC_EMN_TAF_min10k_sorted_md_k141_122504_n5323	5323	1.0	0.0	0.0	0.5192
0658	VLC_EMN_TAF_min10k_sorted_md_k141_169924_n1843	1843	1.0	0.0	0.0	0.1618
0659	VLC_EMN_TAF_min10k_sorted_md_k141_166503_n8193	8193	1.0	0.0	0.0	0.1077
0660	VLC_EMN_TAF_min10k_sorted_md_k141_182300_n4664	4664	1.0	0.0	0.0	0.1105
0661	VLC_EMN_TAF_min10k_sorted_md_k141_176340_n2870	2870	1.0	0.0	0.0	0.2948
0662	VLC_EMN_TAF_min10k_sorted_md_k141_44956_n7122	7122	1.0	0.0	0.0	0.1435
0663	VLC_EMN_TAF_min10k_sorted_md_k141_113776_n3946	3946	1.0	0.0	0.0	0.1833
0664	VLC_EMN_TAF_min10k_sorted_md_k141_151716_n2934	2934	1.0	0.0	0.0	0.1702
0665	VLC_EMN_TAF_min10k_sorted_md_k141_96823_n1009	1009	1.0	0.0	0.0	0.6032
0666	VLC_EMN_TAF_min10k_sorted_md_k141_219749_n5996	5996	1.0	0.0	0.0	0.1404
0667	VLC_EMN_TAF_min10k_sorted_md_k141_112171_n1591	1591	1.0	0.0	0.0	0.2374
0668	VLC_EMN_TAF_min10k_sorted_md_k141_201293_n1513	1513	1.0	0.0	0.0	0.1868
0669	VLC_EMN_TAF_min10k_sorted_md_k141_87534_n4042	4042	1.0	0.0	0.0	0.1976
0670	VLC_EMN_TAF_min10k_sorted_md_k141_7084_n1818	1818	1.0	0.0	0.0	0.2632
0671	VLC_EMN_TAF_min10k_sorted_md_k141_27062_n8436	8436	1.0	0.0	0.0	0.125
0672	VLC_EMN_TAF_min10k_sorted_md_k141_47114_n1180	1180	1.0	0.0	0.0	0.175
0673	VLC_EMN_TAF_min10k_sorted_md_k141_124342_n1342	1342	1.0	0.0	0.0	0.3684
0674	VLC_EMN_TAF_min10k_sorted_md_k141_14605_n5127	5127	1.0	0.0	0.0	0.1187
0675	VLC_EMN_TAF_min10k_sorted_md_k141_118827_n6246	6246	1.0	0.0	0.0	0.1186
0676	VLC_EMN_TAF_min10k_sorted_md_k141_212527_n1745	1745	1.0	0.0	0.0	0.1792
0677	VLC_EMN_TAF_min10k_sorted_md_k141_161843_n1145	1145	1.0	0.0	0.0	0.4321
0678	VLC_EMN_TAF_min10k_sorted_md_k141_184205_n4079	4079	1.0	0.0	0.0	0.1422
0679	VLC_EMN_TAF_min10k_sorted_md_k141_199853_n6355	6355	1.0	0.0	0.0	0.14
0680	VLC_EMN_TAF_min10k_sorted_md_k141_222170_n7153	7153	1.0	0.0	0.0	0.5174
0681	VLC_EMN_TAF_min10k_sorted_md_k141_99961_n6415	6415	1.0	0.0	0.0	0.1582
0682	VLC_EMN_TAF_min10k_sorted_md_k141_98688_n2434	2434	1.0	0.0	0.0	0.1816
0683	VLC_EMN_TAF_min10k_sorted_md_k141_158643_n2439	2439	1.0	0.0	0.0	0.3503
0684	VLC_EMN_TAF_min10k_sorted_md_k141_183762_n7298	7298	1.0	0.0	0.0	0.1243
0685	VLC_EMN_TAF_min10k_sorted_md_k141_191098_n4893	4893	1.0	0.0	0.0	0.1441
0686	VLC_EMN_TAF_min10k_sorted_md_k141_193875_n3112	3112	1.0	0.0	0.0	0.458
0687	VLC_EMN_TAF_min10k_sorted_md_k141_43939_n2252	2252	1.0	0.0	0.0	0.2888
0688	VLC_EMN_TAF_min10k_sorted_md_k141_36562_n1101	1101	1.0	0.0	0.0	0.4032
0689	VLC_EMN_TAF_min10k_sorted_md_k141_54930_n2259	2259	1.0	0.0	0.0	0.2172
0690	VLC_EMN_TAF_min10k_sorted_md_k141_114402_n3200	3200	1.0	0.0	0.0	0.1564
0691	VLC_EMN_TAF_min10k_sorted_md_k141_223581_n6424	6424	1.0	0.0	0.0	0.1064
0692	VLC_EMN_TAF_min10k_sorted_md_k141_25635_n6035	6035	1.0	0.0	0.0	0.1674
0693	VLC_EMN_TAF_min10k_sorted_md_k141_186350_n1325	1325	1.0	0.0	0.0	0.2893
0694	VLC_EMN_TAF_min10k_sorted_md_k141_5380_n6988	6988	1.0	0.0	0.0	0.1051
0695	VLC_EMN_TAF_min10k_sorted_md_k141_77062_n4372	4372	1.0	0.0	0.0	0.1349
0696	VLC_EMN_TAF_min10k_sorted_md_k141_195857_n2762	2762	1.0	0.0	0.0	0.1021
0697	VLC_EMN_TAF_min10k_sorted_md_k141_4526_n2580	2580	1.0	0.0	0.0	0.2121
0698	VLC_EMN_TAF_min10k_sorted_md_k141_130782_n5348	5348	1.0	0.0	0.0	0.1435
0699	VLC_EMN_TAF_min10k_sorted_md_k141_107255_n2826	2826	1.0	0.0	0.0	0.1542
0700	VLC_EMN_TAF_min10k_sorted_md_k141_167491_n15519	15519	1.0	0.0	0.0	0.1274
0701	VLC_EMN_TAF_min10k_sorted_md_k141_81072_n6319	6319	1.0	0.0	0.0	0.2499
0702	VLC_EMN_TAF_min10k_sorted_md_k141_179788_n1854	1854	1.0	0.0	0.0	0.4764
0703	VLC_EMN_TAF_min10k_sorted_md_k141_17249_n1630	1630	1.0	0.0	0.0	0.3809
0704	VLC_EMN_TAF_min10k_sorted_md_k141_89481_n2746	2746	1.0	0.0	0.0	0.1571
0705	VLC_EMN_TAF_min10k_sorted_md_k141_163405_n2268	2268	1.0	0.0	0.0	0.1973
0706	VLC_EMN_TAF_min10k_sorted_md_k141_168002_n8526	8526	1.0	0.0	0.0	0.158
0707	VLC_EMN_TAF_min10k_sorted_md_k141_117173_n1916	1916	1.0	0.0	0.0	0.2158
0708	VLC_EMN_TAF_min10k_sorted_md_k141_44988_n4861	4861	1.0	0.0	0.0	0.2058
0709	VLC_EMN_TAF_min10k_sorted_md_k141_19998_n4334	4334	1.0	0.0	0.0	0.141
0710	VLC_EMN_TAF_min10k_sorted_md_k141_75679_n1396	1396	1.0	0.0	0.0	0.4126
0711	VLC_EMN_TAF_min10k_sorted_md_k141_149828_n5558	5558	1.0	0.0	0.0	0.5104
0712	VLC_EMN_TAF_min10k_sorted_md_k141_167620_n1462	1462	1.0	0.0	0.0	0.188
0713	VLC_EMN_TAF_min10k_sorted_md_k141_183896_n4393	4393	1.0	0.0	0.0	0.1495
0714	VLC_EMN_TAF_min10k_sorted_md_k141_204610_n4341	4341	1.0	0.0	0.0	0.6565
0715	VLC_EMN_TAF_min10k_sorted_md_k141_181079_n3776	3776	1.0	0.0	0.0	0.2389
0716	VLC_EMN_TAF_min10k_sorted_md_k141_56927_n2326	2326	1.0	0.0	0.0	0.252
0717	VLC_EMN_TAF_min10k_sorted_md_k141_56961_n2379	2379	1.0	0.0	0.0	0.2321
0718	VLC_EMN_TAF_min10k_sorted_md_k141_190943_n1581	1581	1.0	0.0	0.0	0.5195
0719	VLC_EMN_TAF_min10k_sorted_md_k141_195986_n4160	4160	1.0	0.0	0.0	0.2682
0720	VLC_EMN_TAF_min10k_sorted_md_k141_27630_n3449	3449	1.0	0.0	0.0	0.1471
0721	VLC_EMN_TAF_min10k_sorted_md_k141_42973_n5734	5734	1.0	0.0	0.0	0.1533
0722	VLC_EMN_TAF_min10k_sorted_md_k141_31054_n3028	3028	1.0	0.0	0.0	0.1461
0723	VLC_EMN_TAF_min10k_sorted_md_k141_34228_n3216	3216	1.0	0.0	0.0	0.2344
0724	VLC_EMN_TAF_min10k_sorted_md_k141_65786_n2947	2947	1.0	0.0	0.0	0.2535
0725	VLC_EMN_TAF_min10k_sorted_md_k141_51830_n1735	1735	1.0	0.0	0.0	0.2705
0726	VLC_EMN_TAF_min10k_sorted_md_k141_192753_n2034	2034	1.0	0.0	0.0	0.1984
0727	VLC_EMN_TAF_min10k_sorted_md_k141_43543_n1538	1538	1.0	0.0	0.0	0.195
0728	VLC_EMN_TAF_min10k_sorted_md_k141_133938_n10425	10425	1.0	0.0	0.0	0.1522
0729	VLC_EMN_TAF_min10k_sorted_md_k141_83102_n7227	7227	1.0	0.0	0.0	0.5069
0730	VLC_EMN_TAF_min10k_sorted_md_k141_185288_n1398	1398	1.0	0.0	0.0	0.1992
0731	VLC_EMN_TAF_min10k_sorted_md_k141_114261_n1200	1200	1.0	0.0	0.0	0.6441
0732	VLC_EMN_TAF_min10k_sorted_md_k141_172930_n1524	1524	1.0	0.0	0.0	0.3821
0733	VLC_EMN_TAF_min10k_sorted_md_k141_97222_n5231	5231	1.0	0.0	0.0	0.1232
0734	VLC_EMN_TAF_min10k_sorted_md_k141_98534_n2057	2057	1.0	0.0	0.0	0.4823
0735	VLC_EMN_TAF_min10k_sorted_md_k141_41605_n6342	6342	1.0	0.0	0.0	0.1664
0736	VLC_EMN_TAF_min10k_sorted_md_k141_195962_n7314	7314	1.0	0.0	0.0	0.1236
0737	VLC_EMN_TAF_min10k_sorted_md_k141_104992_n9303	9303	1.0	0.0	0.0	0.1307
0738	VLC_EMN_TAF_min10k_sorted_md_k141_220647_n4340	4340	1.0	0.0	0.0	0.1465
0739	VLC_EMN_TAF_min10k_sorted_md_k141_198972_n3216	3216	1.0	0.0	0.0	0.1789
0740	VLC_EMN_TAF_min10k_sorted_md_k141_26353_n4010	4010	1.0	0.0	0.0	0.1789
0741	VLC_EMN_TAF_min10k_sorted_md_k141_187164_n8511	8511	1.0	0.0	0.0	0.4329
0742	VLC_EMN_TAF_min10k_sorted_md_k141_81049_n5609	5609	1.0	0.0	0.0	0.6107
0743	VLC_EMN_TAF_min10k_sorted_md_k141_198117_n3654	3654	1.0	0.0	0.0	0.1764
0744	VLC_EMN_TAF_min10k_sorted_md_k141_162601_n2440	2440	1.0	0.0	0.0	0.2434
0745	VLC_EMN_TAF_min10k_sorted_md_k141_223332_n2884	2884	1.0	0.0	0.0	0.1638
0746	VLC_EMN_TAF_min10k_sorted_md_k141_225702_n4526	4526	1.0	0.0	0.0	0.119
0747	VLC_EMN_TAF_min10k_sorted_md_k141_192813_n3361	3361	1.0	0.0	0.0	0.1573
0748	VLC_EMN_TAF_min10k_sorted_md_k141_2346_n6369	6369	1.0	0.0	0.0	0.1686
0749	VLC_EMN_TAF_min10k_sorted_md_k141_84186_n9528	9528	1.0	0.0	0.0	0.115
0750	VLC_EMN_TAF_min10k_sorted_md_k141_176961_n4862	4862	1.0	0.0	0.0	0.154
0751	VLC_EMN_TAF_min10k_sorted_md_k141_187254_n1456	1456	1.0	0.0	0.0	0.2088
