SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	Cluster4	ClusterCenterDist	EMN001	PYK001	TAF017	VLC001
1893	VLC_EMN_TAF_min5k_sorted_md_k141_219803_n3068	3068	0.0	0.9608	0.0392	0.0	0.5014	0	0	239	2829
1894	VLC_EMN_TAF_min5k_sorted_md_k141_209677_n1110	1110	0.0001	0.9599	0.04	0.0	0.5321	24	0	14	1072
1895	VLC_EMN_TAF_min5k_sorted_md_k141_23863_n2060	2060	0.0	0.9589	0.0411	0.0	0.4606	147	0	29	1884
1896	VLC_EMN_TAF_min5k_sorted_md_k141_188183_n1407	1407	0.0001	0.9576	0.0423	0.0	0.5358	73	0	30	1305
1897	VLC_EMN_TAF_min5k_sorted_md_k141_167675_n2389	2389	0.0054	0.9513	0.0433	0.0	0.6904	94	0	280	2015
1898	VLC_EMN_TAF_min5k_sorted_md_k141_131443_n2945	2945	0.0	0.9452	0.0548	0.0	0.5126	19	0	211	2715
1899	VLC_EMN_TAF_min5k_sorted_md_k141_164098_n5383	5383	0.0	0.9426	0.0574	0.0	0.5013	1	0	0	5382
1900	VLC_EMN_TAF_min5k_sorted_md_k141_59506_n2955	2955	0.0	0.9379	0.0621	0.0	0.4943	84	0	114	2759
1901	VLC_EMN_TAF_min5k_sorted_md_k141_31569_n1556	1556	0.0	0.9369	0.0631	0.0	0.4994	113	0	5	1444
1902	VLC_EMN_TAF_min5k_sorted_md_k141_214334_n1658	1658	0.0628	0.935	0.0022	0.0	0.7827	146	0	145	1368
1903	VLC_EMN_TAF_min5k_sorted_md_k141_56499_n1153	1153	0.0017	0.9339	0.0644	0.0	0.6539	1	0	2	1151
1904	VLC_EMN_TAF_min5k_sorted_md_k141_39691_n1199	1199	0.0081	0.9153	0.0766	0.0	0.7018	7	0	0	1192
1905	VLC_EMN_TAF_min5k_sorted_md_k141_183664_n1505	1505	0.0	0.9151	0.0849	0.0	0.4964	114	0	28	1365
1906	VLC_EMN_TAF_min5k_sorted_md_k141_44460_n2196	2196	0.0	0.909	0.091	0.0	0.4836	157	0	2	2039
1907	VLC_EMN_TAF_min5k_sorted_md_k141_88293_n2205	2205	0.0	0.9022	0.0978	0.0	0.4803	136	0	9	2060
1908	VLC_EMN_TAF_min5k_sorted_md_k141_154693_n1511	1511	0.0001	0.8899	0.11	0.0	0.5326	77	0	20	1414
1909	VLC_EMN_TAF_min5k_sorted_md_k141_54704_n3054	3054	0.0	0.8869	0.1131	0.0	0.4523	225	0	83	2746
1910	VLC_EMN_TAF_min5k_sorted_md_k141_15924_n2044	2044	0.0011	0.8864	0.1125	0.0	0.6204	62	0	94	1888
1911	VLC_EMN_TAF_min5k_sorted_md_k141_16358_n2158	2158	0.0001	0.8795000000000001	0.1204	0.0	0.5332	294	0	12	1852
1912	VLC_EMN_TAF_min5k_sorted_md_k141_150638_n5243	5243	0.0005	0.8606	0.1389	0.0	0.5915	375	0	501	4367
1913	VLC_EMN_TAF_min5k_sorted_md_k141_152822_n2450	2450	0.0565	0.8539	0.0896	0.0	0.7516	190	0	232	2029
1914	VLC_EMN_TAF_min5k_sorted_md_k141_63974_n2856	2856	0.0001	0.8536	0.1463	0.0	0.5447	93	0	160	2604
1915	VLC_EMN_TAF_min5k_sorted_md_k141_150874_n1487	1487	0.0003	0.8473	0.1524	0.0	0.5726	77	0	5	1405
1916	VLC_EMN_TAF_min5k_sorted_md_k141_126348_n1166	1166	0.0032	0.8358	0.161	0.0	0.6751	1	0	1	1167
1917	VLC_EMN_TAF_min5k_sorted_md_k141_143476_n1247	1247	0.0	0.8351	0.1649	0.0	0.5106	74	0	9	1164
1918	VLC_EMN_TAF_min5k_sorted_md_k141_186779_n1209	1209	0.0293	0.8317	0.139	0.0	0.74	0	0	0	1209
1919	VLC_EMN_TAF_min5k_sorted_md_k141_76845_n1371	1371	0.0	0.8236	0.1764	0.0	0.4925	104	0	2	1266
1920	VLC_EMN_TAF_min5k_sorted_md_k141_44612_n390	390	0.0004	0.8185	0.1811	0.0	0.5894	39	0	0	352
1921	VLC_EMN_TAF_min5k_sorted_md_k141_25877_n1247	1247	0.0001	0.8178	0.1821	0.0	0.5351	48	0	0	1199
1922	VLC_EMN_TAF_min5k_sorted_md_k141_116435_n1751	1751	0.0001	0.7962	0.2037	0.0	0.5195	122	0	8	1623
1923	VLC_EMN_TAF_min5k_sorted_md_k141_106533_n4405	4405	0.0254	0.7956	0.179	0.0	0.7186	318	0	447	3642
1924	VLC_EMN_TAF_min5k_sorted_md_k141_47136_n1711	1711	0.0	0.7902	0.2098	0.0	0.4556	110	0	11	1592
1925	VLC_EMN_TAF_min5k_sorted_md_k141_210832_n19498	19498	0.0	0.7857	0.2143	0.0	0.4515	0	0	222	19276
1926	VLC_EMN_TAF_min5k_sorted_md_k141_217164_n1889	1889	0.0041	0.7808	0.2151	0.0	0.6685	64	0	74	1752
1927	VLC_EMN_TAF_min5k_sorted_md_k141_88942_n2880	2880	0.0002	0.7762	0.2236	0.0	0.5599	115	0	126	2639
1928	VLC_EMN_TAF_min5k_sorted_md_k141_94255_n1694	1694	0.0005	0.7724000000000001	0.2271	0.0	0.5982	18	0	45	1631
1929	VLC_EMN_TAF_min5k_sorted_md_k141_207626_n3382	3382	0.0002	0.7658	0.234	0.0	0.5618	124	0	178	3081
1930	VLC_EMN_TAF_min5k_sorted_md_k141_208343_n4884	4884	0.0	0.7655	0.2345	0.0	0.4547	0	0	0	4884
1931	VLC_EMN_TAF_min5k_sorted_md_k141_68021_n1697	1697	0.0014	0.764	0.2346	0.0	0.6364	31	0	102	1564
1932	VLC_EMN_TAF_min5k_sorted_md_k141_19286_n2039	2039	0.0004	0.7415	0.2581	0.0	0.5896	193	0	61	1787
1933	VLC_EMN_TAF_min5k_sorted_md_k141_114987_n1374	1374	0.0	0.7286	0.2714	0.0	0.4673	80	0	5	1291
1934	VLC_EMN_TAF_min5k_sorted_md_k141_147779_n2783	2783	0.0	0.7283	0.2717	0.0	0.5042	0	0	0	2785
1935	VLC_EMN_TAF_min5k_sorted_md_k141_183832_n1230	1230	0.0044	0.6671	0.3285	0.0	0.6731	0	0	3	1227
1936	VLC_EMN_TAF_min5k_sorted_md_k141_218357_n1422	1422	0.0126	0.6536999999999998	0.3337	0.0	0.7043	16	0	15	1392
1937	VLC_EMN_TAF_min5k_sorted_md_k141_54022_n1354	1354	0.0006	0.6514	0.348	0.0	0.6063	69	0	20	1267
1938	VLC_EMN_TAF_min5k_sorted_md_k141_34970_n2003	2003	0.0001	0.6496	0.3503	0.0	0.5235	123	0	29	1853
1939	VLC_EMN_TAF_min5k_sorted_md_k141_81859_n1549	1549	0.0007	0.6407	0.3586	0.0	0.6095	60	0	65	1425
1940	VLC_EMN_TAF_min5k_sorted_md_k141_8341_n2582	2582	0.4133	0.5867	0.0	0.0	0.9033	166	0	421	1995
1941	VLC_EMN_TAF_min5k_sorted_md_k141_159579_n2512	2512	0.0	0.5644	0.4356	0.0	0.4953	75	0	58	2380
1942	VLC_EMN_TAF_min5k_sorted_md_k141_180976_n2156	2156	0.0001	0.5158	0.4841	0.0	0.5088	132	0	3	2022
1943	VLC_EMN_TAF_min5k_sorted_md_k141_81365_n2553	2553	0.3828	0.3882000000000001	0.229	0.0	0.801	146	0	253	2154
1944	VLC_EMN_TAF_min5k_sorted_md_k141_23682_n1593	1593	0.0	0.0	1.0	0.0	0.3308	3	0	1	1589
1945	VLC_EMN_TAF_min5k_sorted_md_k141_62684_n5087	5087	0.0	0.0	1.0	0.0	0.417	0	0	0	5087
1946	VLC_EMN_TAF_min5k_sorted_md_k141_48610_n6842	6842	0.0	0.0	1.0	0.0	0.3001	1	0	1	6840
1947	VLC_EMN_TAF_min5k_sorted_md_k141_17497_n1755	1755	0.0	0.0	1.0	0.0	0.3841	38	0	42	1676
1948	VLC_EMN_TAF_min5k_sorted_md_k141_153559_n2196	2196	0.0	0.0	1.0	0.0	0.4177	2	0	0	2195
1949	VLC_EMN_TAF_min5k_sorted_md_k141_178090_n9032	9032	0.0	0.0	1.0	0.0	0.3261	0	0	1	9034
1950	VLC_EMN_TAF_min5k_sorted_md_k141_174846_n6239	6239	0.0	0.0	1.0	0.0	0.2701	68	0	31	6169
1951	VLC_EMN_TAF_min5k_sorted_md_k141_114121_n2989	2989	0.0	0.0	1.0	0.0	0.3265	86	0	62	2844
1952	VLC_EMN_TAF_min5k_sorted_md_k141_99252_n5579	5579	0.0	0.0	1.0	0.0	0.2017	0	0	2	5577
1953	VLC_EMN_TAF_min5k_sorted_md_k141_119001_n4679	4679	0.0	0.0	1.0	0.0	0.2966	109	0	53	4518
1954	VLC_EMN_TAF_min5k_sorted_md_k141_125917_n1973	1973	0.0	0.0	1.0	0.0	0.3239	0	0	1	1972
1955	VLC_EMN_TAF_min5k_sorted_md_k141_105177_n6570	6570	0.0	0.0	1.0	0.0	0.1862	0	0	119	6452
1956	VLC_EMN_TAF_min5k_sorted_md_k141_146576_n5362	5362	0.0	0.0	1.0	0.0	0.3188	0	0	65	5297
1957	VLC_EMN_TAF_min5k_sorted_md_k141_222378_n15076	15076	0.0	0.0	1.0	0.0	0.1641	0	0	93	14987
1958	VLC_EMN_TAF_min5k_sorted_md_k141_35269_n3266	3266	0.0	0.0	1.0	0.0	0.2429	15	0	14	3237
1959	VLC_EMN_TAF_min5k_sorted_md_k141_186697_n3399	3399	0.0	0.0	1.0	0.0	0.2954	0	0	0	3400
1960	VLC_EMN_TAF_min5k_sorted_md_k141_2151_n7874	7874	0.0	0.0	1.0	0.0	0.22	0	0	0	7875
1961	VLC_EMN_TAF_min5k_sorted_md_k141_107846_n3258	3258	0.0	0.0	1.0	0.0	0.2825	0	0	0	3259
1962	VLC_EMN_TAF_min5k_sorted_md_k141_87371_n9437	9437	0.0	0.0	1.0	0.0	0.3403	1	0	106	9334
1963	VLC_EMN_TAF_min5k_sorted_md_k141_48376_n1059	1059	0.0	0.0	1.0	0.0	0.4686	2	0	3	1055
1964	VLC_EMN_TAF_min5k_sorted_md_k141_107285_n1451	1451	0.0	0.0	1.0	0.0	0.3172	43	0	3	1405
1965	VLC_EMN_TAF_min5k_sorted_md_k141_104776_n6500	6500	0.0	0.0	1.0	0.0	0.2945	0	0	27	6475
1966	VLC_EMN_TAF_min5k_sorted_md_k141_48108_n1704	1704	0.0	0.0	1.0	0.0	0.3834	14	0	4	1686
1967	VLC_EMN_TAF_min5k_sorted_md_k141_26972_n1793	1793	0.0	0.0	1.0	0.0	0.2628	8	0	0	1787
1968	VLC_EMN_TAF_min5k_sorted_md_k141_107568_n2139	2139	0.0	0.0	1.0	0.0	0.4169	1	0	2	2136
1969	VLC_EMN_TAF_min5k_sorted_md_k141_200263_n6558	6558	0.0	0.0	1.0	0.0	0.3164	0	0	0	6561
1970	VLC_EMN_TAF_min5k_sorted_md_k141_43503_n2936	2936	0.0	0.0	1.0	0.0	0.3951	55	0	19	2862
1971	VLC_EMN_TAF_min5k_sorted_md_k141_170249_n5537	5537	0.0	0.0	1.0	0.0	0.1954	0	0	0	5539
1972	VLC_EMN_TAF_min5k_sorted_md_k141_57987_n1563	1563	0.0	0.0	1.0	0.0	0.4974	9	0	0	1554
1973	VLC_EMN_TAF_min5k_sorted_md_k141_176961_n4843	4843	0.0	0.0	1.0	0.0	0.2392	0	0	2	4841
1974	VLC_EMN_TAF_min5k_sorted_md_k141_112318_n3807	3807	0.0	0.0	1.0	0.0	0.352	141	0	88	3578
1975	VLC_EMN_TAF_min5k_sorted_md_k141_136256_n9001	9001	0.0	0.0	1.0	0.0	0.2859	0	0	1	9000
1976	VLC_EMN_TAF_min5k_sorted_md_k141_207406_n3027	3027	0.0	0.0	1.0	0.0	0.4185	28	0	126	2873
1977	VLC_EMN_TAF_min5k_sorted_md_k141_163229_n2920	2920	0.0	0.0	1.0	0.0	0.4536	105	0	3	2813
1978	VLC_EMN_TAF_min5k_sorted_md_k141_17868_n4414	4414	0.0	0.0	1.0	0.0	0.308	0	0	0	4417
1979	VLC_EMN_TAF_min5k_sorted_md_k141_171661_n4314	4314	0.0	0.0	1.0	0.0	0.2389	7	0	0	4308
1980	VLC_EMN_TAF_min5k_sorted_md_k141_167160_n4535	4535	0.0	0.0	1.0	0.0	0.3462	0	0	46	4490
1981	VLC_EMN_TAF_min5k_sorted_md_k141_221314_n7242	7242	0.0	0.0	1.0	0.0	0.2889	113	0	83	7046
1982	VLC_EMN_TAF_min5k_sorted_md_k141_154909_n7035	7035	0.0	0.0	1.0	0.0	0.3572	0	0	0	7037
1983	VLC_EMN_TAF_min5k_sorted_md_k141_225900_n6724	6724	0.0	0.0	1.0	0.0	0.247	0	0	69	6655
1984	VLC_EMN_TAF_min5k_sorted_md_k141_195292_n2561	2561	0.0	0.0	1.0	0.0	0.2877	0	0	0	2563
1985	VLC_EMN_TAF_min5k_sorted_md_k141_124755_n5909	5909	0.0	0.0	1.0	0.0	0.2937	5	0	0	5905
1986	VLC_EMN_TAF_min5k_sorted_md_k141_174639_n2030	2030	0.0	0.0	1.0	0.0	0.3958	1	0	0	2029
1987	VLC_EMN_TAF_min5k_sorted_md_k141_172269_n9224	9224	0.0	0.0	1.0	0.0	0.3864	1	0	0	9223
1988	VLC_EMN_TAF_min5k_sorted_md_k141_28891_n8955	8955	0.0	0.0	1.0	0.0	0.2811	0	0	0	8957
1989	VLC_EMN_TAF_min5k_sorted_md_k141_126908_n3273	3273	0.0	0.0	1.0	0.0	0.2447	0	0	41	3232
1990	VLC_EMN_TAF_min5k_sorted_md_k141_83309_n4496	4496	0.0	0.0	1.0	0.0	0.372	0	0	49	4448
1991	VLC_EMN_TAF_min5k_sorted_md_k141_54994_n5024	5024	0.0	0.0	1.0	0.0	0.2353	24	0	35	4965
1992	VLC_EMN_TAF_min5k_sorted_md_k141_132460_n12192	12192	0.0	0.0	1.0	0.0	0.2603	0	0	0	12192
1993	VLC_EMN_TAF_min5k_sorted_md_k141_82301_n7660	7660	0.0	0.0	1.0	0.0	0.4167	271	0	232	7160
1994	VLC_EMN_TAF_min5k_sorted_md_k141_226379_n2709	2709	0.0	0.0	1.0	0.0	0.238	0	0	1	2712
1995	VLC_EMN_TAF_min5k_sorted_md_k141_177949_n11913	11913	0.0	0.0	1.0	0.0	0.1875	0	0	0	11913
1996	VLC_EMN_TAF_min5k_sorted_md_k141_107613_n8326	8326	0.0	0.0	1.0	0.0	0.2256	0	0	0	8332
1997	VLC_EMN_TAF_min5k_sorted_md_k141_172886_n3861	3861	0.0	0.0	1.0	0.0	0.3993	70	0	128	3663
1998	VLC_EMN_TAF_min5k_sorted_md_k141_32157_n4895	4895	0.0	0.0	1.0	0.0	0.3072	0	0	1	4896
1999	VLC_EMN_TAF_min5k_sorted_md_k141_211750_n2065	2065	0.0	0.0	1.0	0.0	0.4618	1	0	2	2063
2000	VLC_EMN_TAF_min5k_sorted_md_k141_194934_n3028	3028	0.0	0.0	1.0	0.0	0.3717	7	0	8	3016
2001	VLC_EMN_TAF_min5k_sorted_md_k141_145025_n4535	4535	0.0	0.0	1.0	0.0	0.2868	0	0	0	4540
2002	VLC_EMN_TAF_min5k_sorted_md_k141_164961_n2547	2547	0.0	0.0	1.0	0.0	0.237	8	0	14	2527
2003	VLC_EMN_TAF_min5k_sorted_md_k141_73851_n7439	7439	0.0	0.0	1.0	0.0	0.3456	0	0	0	7439
2004	VLC_EMN_TAF_min5k_sorted_md_k141_223871_n4975	4975	0.0	0.0	1.0	0.0	0.2885	0	0	0	4977
2005	VLC_EMN_TAF_min5k_sorted_md_k141_11038_n2742	2742	0.0	0.0	1.0	0.0	0.3585	116	0	71	2556
2006	VLC_EMN_TAF_min5k_sorted_md_k141_154663_n3471	3471	0.0	0.0	1.0	0.0	0.4501	0	0	1	3470
2007	VLC_EMN_TAF_min5k_sorted_md_k141_216955_n1688	1688	0.0	0.0	1.0	0.0	0.3038	40	0	14	1634
2008	VLC_EMN_TAF_min5k_sorted_md_k141_213768_n1799	1799	0.0	0.0	1.0	0.0	0.2676	5	0	23	1771
2009	VLC_EMN_TAF_min5k_sorted_md_k141_32951_n2722	2722	0.0	0.0	1.0	0.0	0.4363	117	0	17	2589
2010	VLC_EMN_TAF_min5k_sorted_md_k141_217381_n9175	9175	0.0	0.0	1.0	0.0	0.3206	0	0	53	9122
2011	VLC_EMN_TAF_min5k_sorted_md_k141_154727_n8998	8998	0.0	0.0	1.0	0.0	0.3167	1	0	0	8998
2012	VLC_EMN_TAF_min5k_sorted_md_k141_76975_n2372	2372	0.0	0.0	1.0	0.0	0.2691	2	0	1	2369
2013	VLC_EMN_TAF_min5k_sorted_md_k141_112327_n10177	10177	0.0	0.0	1.0	0.0	0.2446	0	0	0	10180
2014	VLC_EMN_TAF_min5k_sorted_md_k141_5777_n3720	3720	0.0	0.0	1.0	0.0	0.1903	0	0	48	3673
2015	VLC_EMN_TAF_min5k_sorted_md_k141_212259_n3945	3945	0.0	0.0	1.0	0.0	0.4442	0	0	54	3893
2016	VLC_EMN_TAF_min5k_sorted_md_k141_84672_n7954	7954	0.0	0.0	1.0	0.0	0.2034	0	0	0	7956
2017	VLC_EMN_TAF_min5k_sorted_md_k141_35788_n6493	6493	0.0	0.0	1.0	0.0	0.3047	2	0	1	6490
2018	VLC_EMN_TAF_min5k_sorted_md_k141_9697_n1980	1980	0.0	0.0	1.0	0.0	0.3976	89	0	68	1823
2019	VLC_EMN_TAF_min5k_sorted_md_k141_150696_n6946	6946	0.0	0.0	1.0	0.0	0.372	180	0	94	6675
2020	VLC_EMN_TAF_min5k_sorted_md_k141_182119_n1975	1975	0.0	0.0	1.0	0.0	0.3259	60	0	47	1869
2021	VLC_EMN_TAF_min5k_sorted_md_k141_53083_n3222	3222	0.0	0.0	1.0	0.0	0.2826	0	0	9	3218
2022	VLC_EMN_TAF_min5k_sorted_md_k141_18469_n3227	3227	0.0	0.0	1.0	0.0	0.3825	0	0	1	3229
2023	VLC_EMN_TAF_min5k_sorted_md_k141_136170_n1157	1157	0.0	0.0	1.0	0.0	0.3808	12	0	1	1144
2024	VLC_EMN_TAF_min5k_sorted_md_k141_4735_n2645	2645	0.0	0.0	1.0	0.0	0.4815	2	0	3	2640
2025	VLC_EMN_TAF_min5k_sorted_md_k141_169793_n1972	1972	0.0	0.0	1.0	0.0	0.2475	13	0	1	1958
2026	VLC_EMN_TAF_min5k_sorted_md_k141_20430_n2912	2912	0.0	0.0	1.0	0.0	0.2881	9	0	15	2888
2027	VLC_EMN_TAF_min5k_sorted_md_k141_54585_n5737	5737	0.0	0.0	1.0	0.0	0.3725	0	0	37	5707
2028	VLC_EMN_TAF_min5k_sorted_md_k141_169808_n1085	1085	0.0	0.0	1.0	0.0	0.4224	32	0	1	1053
2029	VLC_EMN_TAF_min5k_sorted_md_k141_94405_n3225	3225	0.0	0.0	1.0	0.0	0.2863	9	0	18	3198
2030	VLC_EMN_TAF_min5k_sorted_md_k141_157759_n4562	4562	0.0	0.0	1.0	0.0	0.397	4	0	6	4554
2031	VLC_EMN_TAF_min5k_sorted_md_k141_162521_n4813	4813	0.0	0.0	1.0	0.0	0.3791	1	0	0	4812
2032	VLC_EMN_TAF_min5k_sorted_md_k141_138167_n12884	12884	0.0	0.0	1.0	0.0	0.1818	0	0	173	12711
2033	VLC_EMN_TAF_min5k_sorted_md_k141_147015_n4109	4109	0.0	0.0	1.0	0.0	0.2804	0	0	2	4108
2034	VLC_EMN_TAF_min5k_sorted_md_k141_78544_n1659	1659	0.0	0.0	1.0	0.0	0.3711	0	0	0	1661
2035	VLC_EMN_TAF_min5k_sorted_md_k141_133981_n1179	1179	0.0	0.0	1.0	0.0	0.4525	22	0	1	1156
2036	VLC_EMN_TAF_min5k_sorted_md_k141_206275_n20219	20219	0.0	0.0	1.0	0.0	0.1997	449	0	238	19532
2037	VLC_EMN_TAF_min5k_sorted_md_k141_155348_n6273	6273	0.0	0.0	1.0	0.0	0.2746	12	0	28	6235
2038	VLC_EMN_TAF_min5k_sorted_md_k141_192813_n3358	3358	0.0	0.0	1.0	0.0	0.2755	6	0	3	3352
2039	VLC_EMN_TAF_min5k_sorted_md_k141_88088_n5977	5977	0.0	0.0	1.0	0.0	0.3666	10	0	0	5968
2040	VLC_EMN_TAF_min5k_sorted_md_k141_95403_n4024	4024	0.0	0.0	1.0	0.0	0.2429	0	0	0	4024
2041	VLC_EMN_TAF_min5k_sorted_md_k141_185288_n1397	1397	0.0	0.0	1.0	0.0	0.3889	3	0	0	1394
2042	VLC_EMN_TAF_min5k_sorted_md_k141_168002_n8515	8515	0.0	0.0	1.0	0.0	0.314	0	0	113	8402
2043	VLC_EMN_TAF_min5k_sorted_md_k141_103898_n2964	2964	0.0	0.0	1.0	0.0	0.3095	89	0	137	2738
2044	VLC_EMN_TAF_min5k_sorted_md_k141_98688_n2434	2434	0.0	0.0	1.0	0.0	0.3798	1	0	1	2432
2045	VLC_EMN_TAF_min5k_sorted_md_k141_138005_n1325	1325	0.0	0.0	1.0	0.0	0.3466	8	0	3	1315
2046	VLC_EMN_TAF_min5k_sorted_md_k141_90611_n2771	2771	0.0	0.0	1.0	0.0	0.2418	0	0	1	2774
2047	VLC_EMN_TAF_min5k_sorted_md_k141_37336_n3696	3696	0.0	0.0	1.0	0.0	0.3029	0	0	0	3697
2048	VLC_EMN_TAF_min5k_sorted_md_k141_100937_n2804	2804	0.0	0.0	1.0	0.0	0.2278	1	0	2	2802
2049	VLC_EMN_TAF_min5k_sorted_md_k141_16991_n13324	13324	0.0	0.0	1.0	0.0	0.2664	0	0	0	13326
2050	VLC_EMN_TAF_min5k_sorted_md_k141_193768_n3697	3697	0.0	0.0	1.0	0.0	0.3491	0	0	0	3697
2051	VLC_EMN_TAF_min5k_sorted_md_k141_43016_n2740	2740	0.0	0.0	1.0	0.0	0.3288	47	0	51	2644
2052	VLC_EMN_TAF_min5k_sorted_md_k141_27760_n5508	5508	0.0	0.0	1.0	0.0	0.3551	0	0	0	5511
2053	VLC_EMN_TAF_min5k_sorted_md_k141_117272_n2899	2899	0.0	0.0	1.0	0.0	0.3438	2	0	12	2887
2054	VLC_EMN_TAF_min5k_sorted_md_k141_151332_n2817	2817	0.0	0.0	1.0	0.0	0.3603	0	0	0	2817
2055	VLC_EMN_TAF_min5k_sorted_md_k141_151662_n4000	4000	0.0	0.0	1.0	0.0	0.3869	23	0	6	3972
2056	VLC_EMN_TAF_min5k_sorted_md_k141_119656_n1943	1943	0.0	0.0	1.0	0.0	0.4077	2	0	0	1941
2057	VLC_EMN_TAF_min5k_sorted_md_k141_148027_n2436	2436	0.0	0.0	1.0	0.0	0.3771	0	0	0	2440
2058	VLC_EMN_TAF_min5k_sorted_md_k141_186382_n2608	2608	0.0	0.0	1.0	0.0	0.3476	0	0	0	2610
2059	VLC_EMN_TAF_min5k_sorted_md_k141_73363_n2341	2341	0.0	0.0	1.0	0.0	0.3962	29	0	21	2291
2060	VLC_EMN_TAF_min5k_sorted_md_k141_212500_n2136	2136	0.0	0.0	1.0	0.0	0.344	42	0	17	2077
2061	VLC_EMN_TAF_min5k_sorted_md_k141_213067_n3541	3541	0.0	0.0	1.0	0.0	0.431	0	0	0	3542
2062	VLC_EMN_TAF_min5k_sorted_md_k141_140072_n3511	3511	0.0	0.0	1.0	0.0	0.3504	8	0	88	3415
2063	VLC_EMN_TAF_min5k_sorted_md_k141_24970_n2101	2101	0.0	0.0	1.0	0.0	0.2763	23	0	3	2077
2064	VLC_EMN_TAF_min5k_sorted_md_k141_162690_n7510	7510	0.0	0.0	1.0	0.0	0.1686	182	0	67	7261
2065	VLC_EMN_TAF_min5k_sorted_md_k141_171952_n4553	4553	0.0	0.0	1.0	0.0	0.2909	107	0	74	4372
2066	VLC_EMN_TAF_min5k_sorted_md_k141_179052_n5881	5881	0.0	0.0	1.0	0.0	0.4373	0	0	0	5882
2067	VLC_EMN_TAF_min5k_sorted_md_k141_197719_n2320	2320	0.0	0.0	1.0	0.0	0.2871	0	0	0	2321
2068	VLC_EMN_TAF_min5k_sorted_md_k141_101477_n2616	2616	0.0	0.0	1.0	0.0	0.3884	1	0	0	2616
2069	VLC_EMN_TAF_min5k_sorted_md_k141_162265_n10979	10979	0.0	0.0	1.0	0.0	0.2009	246	0	127	10607
2070	VLC_EMN_TAF_min5k_sorted_md_k141_20703_n2835	2835	0.0	0.0	1.0	0.0	0.306	44	0	2	2791
2071	VLC_EMN_TAF_min5k_sorted_md_k141_79490_n3053	3053	0.0	0.0	1.0	0.0	0.3562	0	0	1	3052
2072	VLC_EMN_TAF_min5k_sorted_md_k141_196789_n11639	11639	0.0	0.0	1.0	0.0	0.2313	249	0	154	11236
2073	VLC_EMN_TAF_min5k_sorted_md_k141_90512_n1706	1706	0.0	0.0	1.0	0.0	0.4828	19	0	0	1687
2074	VLC_EMN_TAF_min5k_sorted_md_k141_46258_n5977	5977	0.0	0.0	1.0	0.0	0.2314	0	0	0	5978
2075	VLC_EMN_TAF_min5k_sorted_md_k141_42115_n8420	8420	0.0	0.0	1.0	0.0	0.2326	28	0	256	8136
2076	VLC_EMN_TAF_min5k_sorted_md_k141_122235_n8091	8091	0.0	0.0	1.0	0.0	0.2418	1	0	1	8089
2077	VLC_EMN_TAF_min5k_sorted_md_k141_6652_n3492	3492	0.0	0.0	1.0	0.0	0.2705	0	0	0	3492
2078	VLC_EMN_TAF_min5k_sorted_md_k141_191116_n4623	4623	0.0	0.0	1.0	0.0	0.2921	10	0	67	4546
2079	VLC_EMN_TAF_min5k_sorted_md_k141_3425_n1083	1083	0.0	0.0	1.0	0.0	0.3687	45	0	1	1037
2080	VLC_EMN_TAF_min5k_sorted_md_k141_119501_n2439	2439	0.0	0.0	1.0	0.0	0.3984	71	0	79	2289
2081	VLC_EMN_TAF_min5k_sorted_md_k141_203343_n10106	10106	0.0	0.0	1.0	0.0	0.2479	0	0	36	10070
2082	VLC_EMN_TAF_min5k_sorted_md_k141_54125_n9852	9852	0.0	0.0	1.0	0.0	0.2194	222	0	98	9532
2083	VLC_EMN_TAF_min5k_sorted_md_k141_43934_n5187	5187	0.0	0.0	1.0	0.0	0.3567	0	0	0	5189
2084	VLC_EMN_TAF_min5k_sorted_md_k141_200908_n2679	2679	0.0	0.0	1.0	0.0	0.3735	0	0	1	2678
2085	VLC_EMN_TAF_min5k_sorted_md_k141_97624_n5356	5356	0.0	0.0	1.0	0.0	0.2893	0	0	0	5357
2086	VLC_EMN_TAF_min5k_sorted_md_k141_30624_n5085	5085	0.0	0.0	1.0	0.0	0.2869	16	0	108	4961
2087	VLC_EMN_TAF_min5k_sorted_md_k141_29013_n2679	2679	0.0	0.0	1.0	0.0	0.4601	61	0	88	2531
2088	VLC_EMN_TAF_min5k_sorted_md_k141_147522_n2560	2560	0.0	0.0	1.0	0.0	0.2827	6	0	0	2557
2089	VLC_EMN_TAF_min5k_sorted_md_k141_150093_n1079	1079	0.0	0.0	1.0	0.0	0.4321	14	0	15	1050
2090	VLC_EMN_TAF_min5k_sorted_md_k141_147874_n1029	1029	0.0	0.0	1.0	0.0	0.242	5	0	2	1028
2091	VLC_EMN_TAF_min5k_sorted_md_k141_124908_n3528	3528	0.0	0.0	1.0	0.0	0.4118	178	0	151	3200
2092	VLC_EMN_TAF_min5k_sorted_md_k141_221132_n4968	4968	0.0	0.0	1.0	0.0	0.3798	0	0	0	4969
2093	VLC_EMN_TAF_min5k_sorted_md_k141_87534_n4028	4028	0.0	0.0	1.0	0.0	0.3168	57	0	68	3904
2094	VLC_EMN_TAF_min5k_sorted_md_k141_79716_n8748	8748	0.0	0.0	1.0	0.0	0.2659	1	0	40	8708
2095	VLC_EMN_TAF_min5k_sorted_md_k141_211823_n1390	1390	0.0	0.0	1.0	0.0	0.2439	38	0	4	1349
