SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	Cluster4	Cluster5	Cluster6	ClusterCenterDist
0409	VLC_EMN_TAF_min10k_sorted_md_k141_13988_n10144	10144	0.0	0.0	1.0	0.0	0.0	0.0	0.4145
0410	VLC_EMN_TAF_min10k_sorted_md_k141_160995_n21515	21515	0.0	0.0	1.0	0.0	0.0	0.0	0.2808
0411	VLC_EMN_TAF_min10k_sorted_md_k141_48565_n20535	20535	0.0	0.0	1.0	0.0	0.0	0.0	0.1734
0412	VLC_EMN_TAF_min10k_sorted_md_k141_132526_n10081	10081	0.0	0.0	1.0	0.0	0.0	0.0	0.3523
0413	VLC_EMN_TAF_min10k_sorted_md_k141_117175_n6562	6562	0.0	0.0	1.0	0.0	0.0	0.0	0.4976
0414	VLC_EMN_TAF_min10k_sorted_md_k141_125281_n8748	8748	0.0	0.0	1.0	0.0	0.0	0.0	0.5233
0415	VLC_EMN_TAF_min10k_sorted_md_k141_171310_n9122	9122	0.0	0.0	1.0	0.0	0.0	0.0	0.5061
0416	VLC_EMN_TAF_min10k_sorted_md_k141_58694_n16576	16576	0.0	0.0	1.0	0.0	0.0	0.0	0.4361
0417	VLC_EMN_TAF_min10k_sorted_md_k141_9297_n11256	11256	0.0	0.0	1.0	0.0	0.0	0.0	0.4397
0418	VLC_EMN_TAF_min10k_sorted_md_k141_81816_n4412	4412	0.0	0.0	1.0	0.0	0.0	0.0	0.6196
0419	VLC_EMN_TAF_min10k_sorted_md_k141_119860_n8731	8731	0.0	0.0	1.0	0.0	0.0	0.0	0.2042
0420	VLC_EMN_TAF_min10k_sorted_md_k141_224711_n15950	15950	0.0	0.0	1.0	0.0	0.0	0.0	0.3206
0421	VLC_EMN_TAF_min10k_sorted_md_k141_107669_n5815	5815	0.0	0.0	1.0	0.0	0.0	0.0	0.6082
0422	VLC_EMN_TAF_min10k_sorted_md_k141_150909_n12291	12291	0.0	0.0	1.0	0.0	0.0	0.0	0.3665
0423	VLC_EMN_TAF_min10k_sorted_md_k141_176072_n7670	7670	0.0	0.0	1.0	0.0	0.0	0.0	0.5172
0424	VLC_EMN_TAF_min10k_sorted_md_k141_17146_n9906	9906	0.0	0.0	1.0	0.0	0.0	0.0	0.2036
0425	VLC_EMN_TAF_min10k_sorted_md_k141_67637_n6700	6700	0.0	0.0	1.0	0.0	0.0	0.0	0.3839
0426	VLC_EMN_TAF_min10k_sorted_md_k141_132151_n8827	8827	0.0	0.0	1.0	0.0	0.0	0.0	0.6858
0427	VLC_EMN_TAF_min10k_sorted_md_k141_102153_n5922	5922	0.0	0.0	1.0	0.0	0.0	0.0	0.5311
0428	VLC_EMN_TAF_min10k_sorted_md_k141_91446_n10333	10333	0.0	0.0	1.0	0.0	0.0	0.0	0.2574
0429	VLC_EMN_TAF_min10k_sorted_md_k141_32735_n5709	5709	0.0	0.0	1.0	0.0	0.0	0.0	0.3372
0430	VLC_EMN_TAF_min10k_sorted_md_k141_99688_n10942	10942	0.0	0.0	1.0	0.0	0.0	0.0	0.5295
0431	VLC_EMN_TAF_min10k_sorted_md_k141_96819_n4689	4689	0.0	0.0	1.0	0.0	0.0	0.0	0.6278
0432	VLC_EMN_TAF_min10k_sorted_md_k141_168761_n14331	14331	0.0	0.0	1.0	0.0	0.0	0.0	0.2497
0433	VLC_EMN_TAF_min10k_sorted_md_k141_20459_n9138	9138	0.0	0.0	1.0	0.0	0.0	0.0	0.5079
0434	VLC_EMN_TAF_min10k_sorted_md_k141_193447_n6154	6154	0.0	0.0	1.0	0.0	0.0	0.0	0.4244
0435	VLC_EMN_TAF_min10k_sorted_md_k141_150955_n15188	15188	0.0	0.0	1.0	0.0	0.0	0.0	0.3014
0436	VLC_EMN_TAF_min10k_sorted_md_k141_133611_n6279	6279	0.0	0.0	1.0	0.0	0.0	0.0	0.4246
0437	VLC_EMN_TAF_min10k_sorted_md_k141_75832_n13588	13588	0.0	0.0	1.0	0.0	0.0	0.0	0.3336
0438	VLC_EMN_TAF_min10k_sorted_md_k141_5405_n4236	4236	0.0	0.0	1.0	0.0	0.0	0.0	0.4719
0439	VLC_EMN_TAF_min10k_sorted_md_k141_183831_n17901	17901	0.0	0.0	1.0	0.0	0.0	0.0	0.3805
0440	VLC_EMN_TAF_min10k_sorted_md_k141_195851_n6500	6500	0.0	0.0	1.0	0.0	0.0	0.0	0.3521
0441	VLC_EMN_TAF_min10k_sorted_md_k141_67768_n6159	6159	0.0	0.0	1.0	0.0	0.0	0.0	0.409
0442	VLC_EMN_TAF_min10k_sorted_md_k141_175342_n5217	5217	0.0	0.0	1.0	0.0	0.0	0.0	0.5337
0443	VLC_EMN_TAF_min10k_sorted_md_k141_46092_n8544	8544	0.0	0.0	1.0	0.0	0.0	0.0	0.2999
0444	VLC_EMN_TAF_min10k_sorted_md_k141_179460_n18664	18664	0.0	0.0	1.0	0.0	0.0	0.0	0.538
0445	VLC_EMN_TAF_min10k_sorted_md_k141_17221_n6238	6238	0.0	0.0	1.0	0.0	0.0	0.0	0.5681
0446	VLC_EMN_TAF_min10k_sorted_md_k141_117793_n6585	6585	0.0	0.0	1.0	0.0	0.0	0.0	0.434
0447	VLC_EMN_TAF_min10k_sorted_md_k141_22680_n11301	11301	0.0	0.0	1.0	0.0	0.0	0.0	0.3906
0448	VLC_EMN_TAF_min10k_sorted_md_k141_96121_n5124	5124	0.0	0.0	1.0	0.0	0.0	0.0	0.6116
0449	VLC_EMN_TAF_min10k_sorted_md_k141_73729_n13935	13935	0.0	0.0	1.0	0.0	0.0	0.0	0.4136
0450	VLC_EMN_TAF_min10k_sorted_md_k141_191457_n7614	7614	0.0	0.0	1.0	0.0	0.0	0.0	0.4554
0451	VLC_EMN_TAF_min10k_sorted_md_k141_117032_n11441	11441	0.0	0.0	1.0	0.0	0.0	0.0	0.2653
0452	VLC_EMN_TAF_min10k_sorted_md_k141_27840_n4631	4631	0.0	0.0	1.0	0.0	0.0	0.0	0.511
0453	VLC_EMN_TAF_min10k_sorted_md_k141_205444_n5447	5447	0.0	0.0	1.0	0.0	0.0	0.0	0.486
0454	VLC_EMN_TAF_min10k_sorted_md_k141_8681_n11139	11139	0.0	0.0	1.0	0.0	0.0	0.0	0.3598
0455	VLC_EMN_TAF_min10k_sorted_md_k141_161501_n10722	10722	0.0	0.0	1.0	0.0	0.0	0.0	0.4753
0456	VLC_EMN_TAF_min10k_sorted_md_k141_27038_n8245	8245	0.0	0.0	1.0	0.0	0.0	0.0	0.5398
0457	VLC_EMN_TAF_min10k_sorted_md_k141_62464_n8107	8107	0.0	0.0	1.0	0.0	0.0	0.0	0.4875
0458	VLC_EMN_TAF_min10k_sorted_md_k141_218319_n9167	9167	0.0	0.0	1.0	0.0	0.0	0.0	0.3806
0459	VLC_EMN_TAF_min10k_sorted_md_k141_222717_n15698	15698	0.0	0.0	1.0	0.0	0.0	0.0	0.3472
0460	VLC_EMN_TAF_min10k_sorted_md_k141_129703_n8784	8784	0.0	0.0	1.0	0.0	0.0	0.0	0.3002
0461	VLC_EMN_TAF_min10k_sorted_md_k141_126910_n9102	9102	0.0	0.0	1.0	0.0	0.0	0.0	0.4838
0462	VLC_EMN_TAF_min10k_sorted_md_k141_139475_n12752	12752	0.0	0.0	1.0	0.0	0.0	0.0	0.3914
0463	VLC_EMN_TAF_min10k_sorted_md_k141_98786_n5588	5588	0.0	0.0	1.0	0.0	0.0	0.0	0.492
0464	VLC_EMN_TAF_min10k_sorted_md_k141_162621_n32774	32774	0.0	0.0	1.0	0.0	0.0	0.0	0.152
0465	VLC_EMN_TAF_min10k_sorted_md_k141_100613_n14819	14819	0.0	0.0	1.0	0.0	0.0	0.0	0.2489
0466	VLC_EMN_TAF_min10k_sorted_md_k141_154957_n7339	7339	0.0	0.0	1.0	0.0	0.0	0.0	0.535
0467	VLC_EMN_TAF_min10k_sorted_md_k141_147291_n6166	6166	0.0	0.0	1.0	0.0	0.0	0.0	0.4747
0468	VLC_EMN_TAF_min10k_sorted_md_k141_176402_n8719	8719	0.0	0.0	1.0	0.0	0.0	0.0	0.5692
0469	VLC_EMN_TAF_min10k_sorted_md_k141_153262_n9805	9805	0.0	0.0	1.0	0.0	0.0	0.0	0.4078
0470	VLC_EMN_TAF_min10k_sorted_md_k141_129660_n10639	10639	0.0	0.0	1.0	0.0	0.0	0.0	0.3267
0471	VLC_EMN_TAF_min10k_sorted_md_k141_35079_n5795	5795	0.0	0.0	1.0	0.0	0.0	0.0	0.504
0472	VLC_EMN_TAF_min10k_sorted_md_k141_116482_n28961	28961	0.0	0.0	1.0	0.0	0.0	0.0	0.3144
0473	VLC_EMN_TAF_min10k_sorted_md_k141_199124_n7018	7018	0.0	0.0	1.0	0.0	0.0	0.0	0.4012
0474	VLC_EMN_TAF_min10k_sorted_md_k141_68742_n15883	15883	0.0	0.0	1.0	0.0	0.0	0.0	0.2796
0475	VLC_EMN_TAF_min10k_sorted_md_k141_161393_n5704	5704	0.0	0.0	0.9999	0.0	0.0	0.0001	0.6995
0476	VLC_EMN_TAF_min10k_sorted_md_k141_59377_n7371	7371	0.0	0.0	0.9999	0.0	0.0	0.0001	0.7082
0477	VLC_EMN_TAF_min10k_sorted_md_k141_174088_n4646	4646	0.0	0.0	0.9995	0.0	0.0	0.0005	0.7492
0478	VLC_EMN_TAF_min10k_sorted_md_k141_216654_n5628	5628	0.0	0.0	0.9966	0.0	0.0	0.0034	0.769
0479	VLC_EMN_TAF_min10k_sorted_md_k141_134630_n4423	4423	0.0	0.0	0.9214	0.0	0.0	0.0786	0.8642
0480	VLC_EMN_TAF_min10k_sorted_md_k141_155279_n1662	1662	0.0	0.0	0.8633	0.0	0.0	0.1367	1.0
0481	VLC_EMN_TAF_min10k_sorted_md_k141_12693_n4094	4094	0.0	0.0	0.7823	0.0	0.0	0.2177	0.878
0482	VLC_EMN_TAF_min10k_sorted_md_k141_95748_n4130	4130	0.0	0.0	0.7761	0.0	0.0	0.2239	0.8725
0483	VLC_EMN_TAF_min10k_sorted_md_k141_202054_n3659	3659	0.0	0.0	0.0	1.0	0.0	0.0	0.478
0484	VLC_EMN_TAF_min10k_sorted_md_k141_33756_n63385	63385	0.0	0.0	0.0	1.0	0.0	0.0	0.4006
0485	VLC_EMN_TAF_min10k_sorted_md_k141_43707_n18541	18541	0.0	0.0	0.0	1.0	0.0	0.0	0.3716
0486	VLC_EMN_TAF_min10k_sorted_md_k141_223200_n2184	2184	0.0	0.0	0.0	1.0	0.0	0.0	0.6592
0487	VLC_EMN_TAF_min10k_sorted_md_k141_225561_n14709	14709	0.0	0.0	0.0	1.0	0.0	0.0	0.3548
0488	VLC_EMN_TAF_min10k_sorted_md_k141_67541_n3130	3130	0.0	0.0	0.0	1.0	0.0	0.0	0.4913
0489	VLC_EMN_TAF_min10k_sorted_md_k141_1630_n2361	2361	0.0	0.0	0.0	1.0	0.0	0.0	0.5389
0490	VLC_EMN_TAF_min10k_sorted_md_k141_128810_n21139	21139	0.0	0.0	0.0	1.0	0.0	0.0	0.3568
0491	VLC_EMN_TAF_min10k_sorted_md_k141_129968_n4659	4659	0.0	0.0	0.0	1.0	0.0	0.0	0.4155
0492	VLC_EMN_TAF_min10k_sorted_md_k141_90425_n4277	4277	0.0	0.0	0.0	1.0	0.0	0.0	0.5372
0493	VLC_EMN_TAF_min10k_sorted_md_k141_182809_n30032	30032	0.0	0.0	0.0	1.0	0.0	0.0	0.3929
0494	VLC_EMN_TAF_min10k_sorted_md_k141_13646_n75625	75625	0.0	0.0	0.0	1.0	0.0	0.0	0.4216
0495	VLC_EMN_TAF_min10k_sorted_md_k141_145804_n13855	13855	0.0	0.0	0.0	1.0	0.0	0.0	0.3188
0496	VLC_EMN_TAF_min10k_sorted_md_k141_174543_n20431	20431	0.0	0.0	0.0	1.0	0.0	0.0	0.403
0497	VLC_EMN_TAF_min10k_sorted_md_k141_34706_n35624	35624	0.0	0.0	0.0	1.0	0.0	0.0	0.4176
0498	VLC_EMN_TAF_min10k_sorted_md_k141_144038_n77853	77853	0.0	0.0	0.0	1.0	0.0	0.0	0.4731
0499	VLC_EMN_TAF_min10k_sorted_md_k141_222562_n21125	21125	0.0	0.0	0.0	1.0	0.0	0.0	0.476
0500	VLC_EMN_TAF_min10k_sorted_md_k141_57921_n3037	3037	0.0	0.0	0.0	1.0	0.0	0.0	0.6715
0501	VLC_EMN_TAF_min10k_sorted_md_k141_81010_n4431	4431	0.0	0.0	0.0	1.0	0.0	0.0	0.7105
0502	VLC_EMN_TAF_min10k_sorted_md_k141_101505_n14399	14399	0.0	0.0	0.0	1.0	0.0	0.0	0.7593
0503	VLC_EMN_TAF_min10k_sorted_md_k141_103253_n25988	25988	0.0	0.0	0.0	1.0	0.0	0.0	0.3514
0504	VLC_EMN_TAF_min10k_sorted_md_k141_125939_n37277	37277	0.0	0.0	0.0	1.0	0.0	0.0	0.3811
0505	VLC_EMN_TAF_min10k_sorted_md_k141_3272_n12200	12200	0.0	0.0	0.0	1.0	0.0	0.0	0.4534
0506	VLC_EMN_TAF_min10k_sorted_md_k141_81551_n2471	2471	0.0	0.0	0.0	1.0	0.0	0.0	0.7819
0507	VLC_EMN_TAF_min10k_sorted_md_k141_131818_n4042	4042	0.0	0.0	0.0	1.0	0.0	0.0	0.4036
0508	VLC_EMN_TAF_min10k_sorted_md_k141_43929_n22316	22316	0.0	0.0	0.0	1.0	0.0	0.0	0.4435
0509	VLC_EMN_TAF_min10k_sorted_md_k141_148290_n23233	23233	0.0	0.0	0.0	1.0	0.0	0.0	0.4525
0510	VLC_EMN_TAF_min10k_sorted_md_k141_16839_n2297	2297	0.0	0.0	0.0	1.0	0.0	0.0	0.6435
0511	VLC_EMN_TAF_min10k_sorted_md_k141_75073_n83005	83005	0.0	0.0	0.0	1.0	0.0	0.0	0.3718
0512	VLC_EMN_TAF_min10k_sorted_md_k141_176035_n3080	3080	0.0	0.0	0.0	1.0	0.0	0.0	0.5366
0513	VLC_EMN_TAF_min10k_sorted_md_k141_126143_n26386	26386	0.0	0.0	0.0	1.0	0.0	0.0	0.3339
0514	VLC_EMN_TAF_min10k_sorted_md_k141_105223_n23548	23548	0.0	0.0	0.0	1.0	0.0	0.0	0.4614
0515	VLC_EMN_TAF_min10k_sorted_md_k141_80974_n3712	3712	0.0	0.0	0.0	1.0	0.0	0.0	0.4908
0516	VLC_EMN_TAF_min10k_sorted_md_k141_189849_n30247	30247	0.0	0.0	0.0	1.0	0.0	0.0	0.3456
0517	VLC_EMN_TAF_min10k_sorted_md_k141_24983_n20393	20393	0.0	0.0	0.0	1.0	0.0	0.0	0.4372
0518	VLC_EMN_TAF_min10k_sorted_md_k141_176889_n2216	2216	0.0	0.0	0.0	1.0	0.0	0.0	0.5113
0519	VLC_EMN_TAF_min10k_sorted_md_k141_2560_n24081	24081	0.0	0.0	0.0	1.0	0.0	0.0	0.4203
0520	VLC_EMN_TAF_min10k_sorted_md_k141_112286_n4903	4903	0.0	0.0	0.0	1.0	0.0	0.0	0.5251
0521	VLC_EMN_TAF_min10k_sorted_md_k141_107230_n3114	3114	0.0	0.0	0.0	1.0	0.0	0.0	0.4944
0522	VLC_EMN_TAF_min10k_sorted_md_k141_226814_n18951	18951	0.0	0.0	0.0	1.0	0.0	0.0	0.4852
0523	VLC_EMN_TAF_min10k_sorted_md_k141_82870_n2718	2718	0.0	0.0	0.0	1.0	0.0	0.0	0.3549
0524	VLC_EMN_TAF_min10k_sorted_md_k141_132373_n23237	23237	0.0	0.0	0.0	1.0	0.0	0.0	0.3669
0525	VLC_EMN_TAF_min10k_sorted_md_k141_167615_n3134	3134	0.0	0.0	0.0	1.0	0.0	0.0	0.4523
0526	VLC_EMN_TAF_min10k_sorted_md_k141_163729_n3015	3015	0.0	0.0	0.0	1.0	0.0	0.0	0.3791
0527	VLC_EMN_TAF_min10k_sorted_md_k141_217469_n22182	22182	0.0	0.0	0.0	1.0	0.0	0.0	0.3695
0528	VLC_EMN_TAF_min10k_sorted_md_k141_52746_n2224	2224	0.0	0.0	0.0	1.0	0.0	0.0	0.7332
0529	VLC_EMN_TAF_min10k_sorted_md_k141_40984_n24320	24320	0.0	0.0	0.0	1.0	0.0	0.0	0.3649
0530	VLC_EMN_TAF_min10k_sorted_md_k141_138515_n25435	25435	0.0	0.0	0.0	1.0	0.0	0.0	0.299
0531	VLC_EMN_TAF_min10k_sorted_md_k141_93007_n3124	3124	0.0	0.0	0.0	1.0	0.0	0.0	0.3833
0532	VLC_EMN_TAF_min10k_sorted_md_k141_158569_n3778	3778	0.0	0.0	0.0	1.0	0.0	0.0	0.485
0533	VLC_EMN_TAF_min10k_sorted_md_k141_52184_n3160	3160	0.0	0.0	0.0	1.0	0.0	0.0	0.5919
0534	VLC_EMN_TAF_min10k_sorted_md_k141_128059_n30502	30502	0.0	0.0	0.0	1.0	0.0	0.0	0.4441
0535	VLC_EMN_TAF_min10k_sorted_md_k141_198998_n26295	26295	0.0	0.0	0.0	1.0	0.0	0.0	0.4095
0536	VLC_EMN_TAF_min10k_sorted_md_k141_202865_n2773	2773	0.0	0.0	0.0	1.0	0.0	0.0	0.4905
0537	VLC_EMN_TAF_min10k_sorted_md_k141_52668_n19519	19519	0.0	0.0	0.0	1.0	0.0	0.0	0.3357
0538	VLC_EMN_TAF_min10k_sorted_md_k141_184980_n2366	2366	0.0	0.0	0.0	1.0	0.0	0.0	0.4763
0539	VLC_EMN_TAF_min10k_sorted_md_k141_84725_n2632	2632	0.0	0.0	0.0	1.0	0.0	0.0	0.7629
0540	VLC_EMN_TAF_min10k_sorted_md_k141_155073_n14918	14918	0.0	0.0	0.0	1.0	0.0	0.0	0.3924
0541	VLC_EMN_TAF_min10k_sorted_md_k141_116185_n30990	30990	0.0	0.0	0.0	1.0	0.0	0.0	0.3765
0542	VLC_EMN_TAF_min10k_sorted_md_k141_158711_n4062	4062	0.0	0.0	0.0	1.0	0.0	0.0	0.5273
0543	VLC_EMN_TAF_min10k_sorted_md_k141_221334_n2727	2727	0.0	0.0	0.0	1.0	0.0	0.0	0.5425
0544	VLC_EMN_TAF_min10k_sorted_md_k141_98032_n30787	30787	0.0	0.0	0.0	1.0	0.0	0.0	0.3676
0545	VLC_EMN_TAF_min10k_sorted_md_k141_24217_n30335	30335	0.0	0.0	0.0	1.0	0.0	0.0	0.3895
0546	VLC_EMN_TAF_min10k_sorted_md_k141_99202_n2158	2158	0.0	0.0	0.0	1.0	0.0	0.0	0.7046
0547	VLC_EMN_TAF_min10k_sorted_md_k141_40069_n29278	29278	0.0	0.0	0.0	1.0	0.0	0.0	0.3462
0548	VLC_EMN_TAF_min10k_sorted_md_k141_10455_n12710	12710	0.0	0.0	0.0	1.0	0.0	0.0	0.4321
0549	VLC_EMN_TAF_min10k_sorted_md_k141_123582_n14924	14924	0.0	0.0	0.0	1.0	0.0	0.0	0.3928
0550	VLC_EMN_TAF_min10k_sorted_md_k141_166151_n2822	2822	0.0	0.0	0.0	1.0	0.0	0.0	0.4937
0551	VLC_EMN_TAF_min10k_sorted_md_k141_161670_n33365	33365	0.0	0.0	0.0	1.0	0.0	0.0	0.3022
0552	VLC_EMN_TAF_min10k_sorted_md_k141_178698_n24631	24631	0.0	0.0	0.0	1.0	0.0	0.0	0.343
0553	VLC_EMN_TAF_min10k_sorted_md_k141_175132_n2702	2702	0.0	0.0	0.0	1.0	0.0	0.0	0.5723
0554	VLC_EMN_TAF_min10k_sorted_md_k141_58049_n26110	26110	0.0	0.0	0.0	1.0	0.0	0.0	0.3447
0555	VLC_EMN_TAF_min10k_sorted_md_k141_121553_n2582	2582	0.0	0.0	0.0	1.0	0.0	0.0	0.5614
0556	VLC_EMN_TAF_min10k_sorted_md_k141_132456_n2882	2882	0.0	0.0	0.0	1.0	0.0	0.0	0.6319
0557	VLC_EMN_TAF_min10k_sorted_md_k141_182719_n15570	15570	0.0	0.0	0.0	1.0	0.0	0.0	0.4065
0558	VLC_EMN_TAF_min10k_sorted_md_k141_50100_n15080	15080	0.0	0.0	0.0	1.0	0.0	0.0	0.4073
0559	VLC_EMN_TAF_min10k_sorted_md_k141_208652_n3127	3127	0.0	0.0	0.0	1.0	0.0	0.0	0.4971
0560	VLC_EMN_TAF_min10k_sorted_md_k141_99555_n2213	2213	0.0	0.0	0.0	1.0	0.0	0.0	0.4626
0561	VLC_EMN_TAF_min10k_sorted_md_k141_224279_n12339	12339	0.0	0.0	0.0	1.0	0.0	0.0	0.9339
0562	VLC_EMN_TAF_min10k_sorted_md_k141_59423_n3080	3080	0.0	0.0	0.0	1.0	0.0	0.0	0.5134
0563	VLC_EMN_TAF_min10k_sorted_md_k141_64412_n3111	3111	0.0	0.0	0.0	1.0	0.0	0.0	0.3104
0564	VLC_EMN_TAF_min10k_sorted_md_k141_36717_n5021	5021	0.0	0.0	0.0	1.0	0.0	0.0	0.4121
0565	VLC_EMN_TAF_min10k_sorted_md_k141_131401_n2547	2547	0.0	0.0	0.0	1.0	0.0	0.0	0.5897
0566	VLC_EMN_TAF_min10k_sorted_md_k141_64635_n5257	5257	0.0	0.0	0.0	1.0	0.0	0.0	0.4164
0567	VLC_EMN_TAF_min10k_sorted_md_k141_42717_n10780	10780	0.0	0.0	0.0	1.0	0.0	0.0	0.4325
0568	VLC_EMN_TAF_min10k_sorted_md_k141_51509_n3280	3280	0.0	0.0	0.0	1.0	0.0	0.0	0.5567
0569	VLC_EMN_TAF_min10k_sorted_md_k141_53136_n3544	3544	0.0	0.0	0.0	1.0	0.0	0.0	0.4421
0570	VLC_EMN_TAF_min10k_sorted_md_k141_127636_n3955	3955	0.0	0.0	0.0	1.0	0.0	0.0	0.3816
0571	VLC_EMN_TAF_min10k_sorted_md_k141_105448_n54927	54927	0.0	0.0	0.0	1.0	0.0	0.0	0.381
0572	VLC_EMN_TAF_min10k_sorted_md_k141_24502_n13756	13756	0.0	0.0	0.0	1.0	0.0	0.0	0.446
0573	VLC_EMN_TAF_min10k_sorted_md_k141_89766_n12535	12535	0.0	0.0	0.0	1.0	0.0	0.0	0.3802
0574	VLC_EMN_TAF_min10k_sorted_md_k141_198989_n3174	3174	0.0	0.0	0.0	1.0	0.0	0.0	0.4677
0575	VLC_EMN_TAF_min10k_sorted_md_k141_148790_n2364	2364	0.0	0.0	0.0	1.0	0.0	0.0	0.5629
0576	VLC_EMN_TAF_min10k_sorted_md_k141_205622_n2784	2784	0.0	0.0	0.0	1.0	0.0	0.0	0.5963
0577	VLC_EMN_TAF_min10k_sorted_md_k141_225903_n3897	3897	0.0	0.0	0.0	1.0	0.0	0.0	0.3521
0578	VLC_EMN_TAF_min10k_sorted_md_k141_10653_n27786	27786	0.0	0.0	0.0	1.0	0.0	0.0	0.4102
0579	VLC_EMN_TAF_min10k_sorted_md_k141_224994_n2134	2134	0.0	0.0	0.0	1.0	0.0	0.0	0.4149
0580	VLC_EMN_TAF_min10k_sorted_md_k141_136796_n3271	3271	0.0	0.0	0.0	1.0	0.0	0.0	0.6903
0581	VLC_EMN_TAF_min10k_sorted_md_k141_121168_n2820	2820	0.0	0.0	0.0	1.0	0.0	0.0	0.5306
0582	VLC_EMN_TAF_min10k_sorted_md_k141_79491_n29190	29190	0.0	0.0	0.0	1.0	0.0	0.0	0.3631
0583	VLC_EMN_TAF_min10k_sorted_md_k141_74859_n26757	26757	0.0	0.0	0.0	1.0	0.0	0.0	0.4312
0584	VLC_EMN_TAF_min10k_sorted_md_k141_50845_n19490	19490	0.0	0.0	0.0	1.0	0.0	0.0	0.3578
0585	VLC_EMN_TAF_min10k_sorted_md_k141_59599_n2500	2500	0.0	0.0	0.0	1.0	0.0	0.0	0.7752
0586	VLC_EMN_TAF_min10k_sorted_md_k141_39954_n3830	3830	0.0	0.0	0.0	1.0	0.0	0.0	0.4258
0587	VLC_EMN_TAF_min10k_sorted_md_k141_48277_n20825	20825	0.0	0.0	0.0	1.0	0.0	0.0	0.3939
0588	VLC_EMN_TAF_min10k_sorted_md_k141_106477_n30055	30055	0.0	0.0	0.0	1.0	0.0	0.0	0.3754
0589	VLC_EMN_TAF_min10k_sorted_md_k141_196785_n33572	33572	0.0	0.0	0.0	1.0	0.0	0.0	0.4119
0590	VLC_EMN_TAF_min10k_sorted_md_k141_119065_n27878	27878	0.0	0.0	0.0	1.0	0.0	0.0	0.3076
0591	VLC_EMN_TAF_min10k_sorted_md_k141_83151_n3248	3248	0.0	0.0	0.0	1.0	0.0	0.0	0.5594
0592	VLC_EMN_TAF_min10k_sorted_md_k141_156868_n6231	6231	0.0	0.0	0.0	1.0	0.0	0.0	0.4836
0593	VLC_EMN_TAF_min10k_sorted_md_k141_60329_n14460	14460	0.0	0.0	0.0	1.0	0.0	0.0	0.4079
0594	VLC_EMN_TAF_min10k_sorted_md_k141_139247_n2515	2515	0.0	0.0	0.0	1.0	0.0	0.0	0.6598
0595	VLC_EMN_TAF_min10k_sorted_md_k141_152982_n25733	25733	0.0	0.0	0.0	1.0	0.0	0.0	0.3871
0596	VLC_EMN_TAF_min10k_sorted_md_k141_76146_n8453	8453	0.0	0.0	0.0	0.9995	0.0	0.0005	1.0
0597	VLC_EMN_TAF_min10k_sorted_md_k141_135523_n2680	2680	0.0	0.0	0.0	0.0	1.0	0.0	0.4383
0598	VLC_EMN_TAF_min10k_sorted_md_k141_30762_n3807	3807	0.0	0.0	0.0	0.0	1.0	0.0	0.223
0599	VLC_EMN_TAF_min10k_sorted_md_k141_25114_n6471	6471	0.0	0.0	0.0	0.0	1.0	0.0	0.2313
0600	VLC_EMN_TAF_min10k_sorted_md_k141_79842_n4159	4159	0.0	0.0	0.0	0.0	1.0	0.0	0.4573
0601	VLC_EMN_TAF_min10k_sorted_md_k141_178944_n5965	5965	0.0	0.0	0.0	0.0	1.0	0.0	0.4096
0602	VLC_EMN_TAF_min10k_sorted_md_k141_155348_n6273	6273	0.0	0.0	0.0	0.0	1.0	0.0	0.2721
0603	VLC_EMN_TAF_min10k_sorted_md_k141_165785_n5433	5433	0.0	0.0	0.0	0.0	1.0	0.0	0.3313
0604	VLC_EMN_TAF_min10k_sorted_md_k141_212259_n3945	3945	0.0	0.0	0.0	0.0	1.0	0.0	0.4934
0605	VLC_EMN_TAF_min10k_sorted_md_k141_14318_n2736	2736	0.0	0.0	0.0	0.0	1.0	0.0	0.3173
0606	VLC_EMN_TAF_min10k_sorted_md_k141_27062_n8436	8436	0.0	0.0	0.0	0.0	1.0	0.0	0.2288
0607	VLC_EMN_TAF_min10k_sorted_md_k141_111670_n5332	5332	0.0	0.0	0.0	0.0	1.0	0.0	0.4297
0608	VLC_EMN_TAF_min10k_sorted_md_k141_6107_n2611	2611	0.0	0.0	0.0	0.0	1.0	0.0	0.2513
0609	VLC_EMN_TAF_min10k_sorted_md_k141_154115_n1194	1194	0.0	0.0	0.0	0.0	1.0	0.0	0.4293
0610	VLC_EMN_TAF_min10k_sorted_md_k141_77533_n6798	6798	0.0	0.0	0.0	0.0	1.0	0.0	0.3
0611	VLC_EMN_TAF_min10k_sorted_md_k141_99252_n5578	5578	0.0	0.0	0.0	0.0	1.0	0.0	0.1945
0612	VLC_EMN_TAF_min10k_sorted_md_k141_175564_n3936	3936	0.0	0.0	0.0	0.0	1.0	0.0	0.4886
0613	VLC_EMN_TAF_min10k_sorted_md_k141_43563_n4318	4318	0.0	0.0	0.0	0.0	1.0	0.0	0.3176
0614	VLC_EMN_TAF_min10k_sorted_md_k141_54854_n3654	3654	0.0	0.0	0.0	0.0	1.0	0.0	0.365
0615	VLC_EMN_TAF_min10k_sorted_md_k141_174639_n2060	2060	0.0	0.0	0.0	0.0	1.0	0.0	0.4628
0616	VLC_EMN_TAF_min10k_sorted_md_k141_72058_n6600	6600	0.0	0.0	0.0	0.0	1.0	0.0	0.3999
