SampleID	SampleName	AlignedFrags	Cluster1	Cluster2	Cluster3	Cluster4	ClusterCenterDist
0471	VLC_EMN_TAF_min10k_sorted_md_k141_208172_n2165	2165	0.0	1.0	0.0	0.0	0.5521
0472	VLC_EMN_TAF_min10k_sorted_md_k141_83323_n11753	11753	0.0	1.0	0.0	0.0	0.3136
0473	VLC_EMN_TAF_min10k_sorted_md_k141_124098_n3635	3635	0.0	1.0	0.0	0.0	0.1603
0474	VLC_EMN_TAF_min10k_sorted_md_k141_199787_n3280	3280	0.0	1.0	0.0	0.0	0.2566
0475	VLC_EMN_TAF_min10k_sorted_md_k141_113569_n3741	3741	0.0	1.0	0.0	0.0	0.3708
0476	VLC_EMN_TAF_min10k_sorted_md_k141_98205_n1620	1620	0.0	1.0	0.0	0.0	0.5846
0477	VLC_EMN_TAF_min10k_sorted_md_k141_73729_n13935	13935	0.0	1.0	0.0	0.0	0.5781
0478	VLC_EMN_TAF_min10k_sorted_md_k141_32079_n7367	7367	0.0	1.0	0.0	0.0	0.5649
0479	VLC_EMN_TAF_min10k_sorted_md_k141_27661_n2610	2610	0.0	1.0	0.0	0.0	0.3612
0480	VLC_EMN_TAF_min10k_sorted_md_k141_97572_n2413	2413	0.0	1.0	0.0	0.0	0.52
0481	VLC_EMN_TAF_min10k_sorted_md_k141_32735_n5709	5709	0.0	1.0	0.0	0.0	0.5395
0482	VLC_EMN_TAF_min10k_sorted_md_k141_189693_n18463	18463	0.0	1.0	0.0	0.0	0.3903
0483	VLC_EMN_TAF_min10k_sorted_md_k141_31142_n12296	12296	0.0	1.0	0.0	0.0	0.2363
0484	VLC_EMN_TAF_min10k_sorted_md_k141_51217_n5426	5426	0.0	1.0	0.0	0.0	0.4759
0485	VLC_EMN_TAF_min10k_sorted_md_k141_200006_n5250	5250	0.0	1.0	0.0	0.0	0.4906
0486	VLC_EMN_TAF_min10k_sorted_md_k141_226884_n14891	14891	0.0	1.0	0.0	0.0	0.2768
0487	VLC_EMN_TAF_min10k_sorted_md_k141_71668_n3145	3145	0.0	1.0	0.0	0.0	0.4566
0488	VLC_EMN_TAF_min10k_sorted_md_k141_71120_n8318	8318	0.0	1.0	0.0	0.0	0.333
0489	VLC_EMN_TAF_min10k_sorted_md_k141_95986_n14415	14415	0.0	1.0	0.0	0.0	0.254
0490	VLC_EMN_TAF_min10k_sorted_md_k141_160676_n9404	9404	0.0	1.0	0.0	0.0	0.3344
0491	VLC_EMN_TAF_min10k_sorted_md_k141_222874_n20466	20466	0.0	1.0	0.0	0.0	0.246
0492	VLC_EMN_TAF_min10k_sorted_md_k141_93148_n6863	6863	0.0	1.0	0.0	0.0	0.2266
0493	VLC_EMN_TAF_min10k_sorted_md_k141_11485_n6728	6728	0.0	1.0	0.0	0.0	0.2971
0494	VLC_EMN_TAF_min10k_sorted_md_k141_112531_n20423	20423	0.0	1.0	0.0	0.0	0.3072
0495	VLC_EMN_TAF_min10k_sorted_md_k141_89886_n2050	2050	0.0	1.0	0.0	0.0	0.3396
0496	VLC_EMN_TAF_min10k_sorted_md_k141_59775_n4442	4442	0.0	1.0	0.0	0.0	0.2888
0497	VLC_EMN_TAF_min10k_sorted_md_k141_98583_n4037	4037	0.0	1.0	0.0	0.0	0.1139
0498	VLC_EMN_TAF_min10k_sorted_md_k141_132778_n7896	7896	0.0	1.0	0.0	0.0	0.2714
0499	VLC_EMN_TAF_min10k_sorted_md_k141_21305_n9990	9990	0.0	1.0	0.0	0.0	0.2913
0500	VLC_EMN_TAF_min10k_sorted_md_k141_157971_n6285	6285	0.0	1.0	0.0	0.0	0.2604
0501	VLC_EMN_TAF_min10k_sorted_md_k141_106671_n15313	15313	0.0	1.0	0.0	0.0	0.2899
0502	VLC_EMN_TAF_min10k_sorted_md_k141_140805_n2112	2112	0.0	1.0	0.0	0.0	0.6144
0503	VLC_EMN_TAF_min10k_sorted_md_k141_107669_n5815	5815	0.0	1.0	0.0	0.0	0.6151
0504	VLC_EMN_TAF_min10k_sorted_md_k141_78995_n2018	2018	0.0	1.0	0.0	0.0	0.4541
0505	VLC_EMN_TAF_min10k_sorted_md_k141_160692_n1715	1715	0.0	1.0	0.0	0.0	0.8194
0506	VLC_EMN_TAF_min10k_sorted_md_k141_32532_n9339	9339	0.0	1.0	0.0	0.0	0.2225
0507	VLC_EMN_TAF_min10k_sorted_md_k141_127498_n10758	10758	0.0	1.0	0.0	0.0	0.253
0508	VLC_EMN_TAF_min10k_sorted_md_k141_213058_n4777	4777	0.0	1.0	0.0	0.0	0.1657
0509	VLC_EMN_TAF_min10k_sorted_md_k141_221739_n12273	12273	0.0	1.0	0.0	0.0	0.2147
0510	VLC_EMN_TAF_min10k_sorted_md_k141_34984_n1828	1828	0.0	1.0	0.0	0.0	0.771
0511	VLC_EMN_TAF_min10k_sorted_md_k141_130428_n5774	5774	0.0	1.0	0.0	0.0	0.3995
0512	VLC_EMN_TAF_min10k_sorted_md_k141_168761_n14331	14331	0.0	1.0	0.0	0.0	0.523
0513	VLC_EMN_TAF_min10k_sorted_md_k141_172416_n4856	4856	0.0	1.0	0.0	0.0	0.3361
0514	VLC_EMN_TAF_min10k_sorted_md_k141_110269_n1587	1587	0.0	1.0	0.0	0.0	0.6253
0515	VLC_EMN_TAF_min10k_sorted_md_k141_38451_n17850	17850	0.0	1.0	0.0	0.0	0.1997
0516	VLC_EMN_TAF_min10k_sorted_md_k141_195293_n4379	4379	0.0	1.0	0.0	0.0	0.2834
0517	VLC_EMN_TAF_min10k_sorted_md_k141_125816_n11845	11845	0.0	1.0	0.0	0.0	0.0998
0518	VLC_EMN_TAF_min10k_sorted_md_k141_150990_n2263	2263	0.0	1.0	0.0	0.0	0.5285
0519	VLC_EMN_TAF_min10k_sorted_md_k141_27978_n1573	1573	0.0	1.0	0.0	0.0	0.5492
0520	VLC_EMN_TAF_min10k_sorted_md_k141_64046_n4836	4836	0.0	1.0	0.0	0.0	0.4437
0521	VLC_EMN_TAF_min10k_sorted_md_k141_114845_n2362	2362	0.0	1.0	0.0	0.0	0.3875
0522	VLC_EMN_TAF_min10k_sorted_md_k141_160315_n7713	7713	0.0	1.0	0.0	0.0	0.1378
0523	VLC_EMN_TAF_min10k_sorted_md_k141_23887_n5182	5182	0.0	1.0	0.0	0.0	0.2051
0524	VLC_EMN_TAF_min10k_sorted_md_k141_99665_n3230	3230	0.0	1.0	0.0	0.0	0.7602
0525	VLC_EMN_TAF_min10k_sorted_md_k141_188630_n3641	3641	0.0	1.0	0.0	0.0	0.3275
0526	VLC_EMN_TAF_min10k_sorted_md_k141_201199_n4306	4306	0.0	1.0	0.0	0.0	0.2315
0527	VLC_EMN_TAF_min10k_sorted_md_k141_69282_n1670	1670	0.0	1.0	0.0	0.0	0.6983
0528	VLC_EMN_TAF_min10k_sorted_md_k141_125249_n26220	26220	0.0	1.0	0.0	0.0	0.1783
0529	VLC_EMN_TAF_min10k_sorted_md_k141_156847_n2431	2431	0.0	1.0	0.0	0.0	0.708
0530	VLC_EMN_TAF_min10k_sorted_md_k141_169235_n33628	33628	0.0	1.0	0.0	0.0	0.2597
0531	VLC_EMN_TAF_min10k_sorted_md_k141_179430_n4116	4116	0.0	1.0	0.0	0.0	0.4075
0532	VLC_EMN_TAF_min10k_sorted_md_k141_87177_n12388	12388	0.0	1.0	0.0	0.0	0.2802
0533	VLC_EMN_TAF_min10k_sorted_md_k141_101031_n3359	3359	0.0	1.0	0.0	0.0	0.2664
0534	VLC_EMN_TAF_min10k_sorted_md_k141_68742_n15883	15883	0.0	1.0	0.0	0.0	0.5375
0535	VLC_EMN_TAF_min10k_sorted_md_k141_81104_n4053	4053	0.0	1.0	0.0	0.0	0.223
0536	VLC_EMN_TAF_min10k_sorted_md_k141_17221_n6238	6238	0.0	1.0	0.0	0.0	0.6101
0537	VLC_EMN_TAF_min10k_sorted_md_k141_54393_n8304	8304	0.0	1.0	0.0	0.0	0.1988
0538	VLC_EMN_TAF_min10k_sorted_md_k141_88889_n3805	3805	0.0	1.0	0.0	0.0	0.2873
0539	VLC_EMN_TAF_min10k_sorted_md_k141_16797_n1516	1516	0.0	1.0	0.0	0.0	0.8052
0540	VLC_EMN_TAF_min10k_sorted_md_k141_203328_n1165	1165	0.0	1.0	0.0	0.0	0.4215
0541	VLC_EMN_TAF_min10k_sorted_md_k141_224749_n3704	3704	0.0	1.0	0.0	0.0	0.7576
0542	VLC_EMN_TAF_min10k_sorted_md_k141_1380_n2656	2656	0.0	1.0	0.0	0.0	0.7089
0543	VLC_EMN_TAF_min10k_sorted_md_k141_28183_n11172	11172	0.0	1.0	0.0	0.0	0.2351
0544	VLC_EMN_TAF_min10k_sorted_md_k141_52169_n18857	18857	0.0	1.0	0.0	0.0	0.3153
0545	VLC_EMN_TAF_min10k_sorted_md_k141_225274_n4107	4107	0.0	1.0	0.0	0.0	0.3398
0546	VLC_EMN_TAF_min10k_sorted_md_k141_89731_n4169	4169	0.0	1.0	0.0	0.0	0.47
0547	VLC_EMN_TAF_min10k_sorted_md_k141_166572_n4582	4582	0.0	1.0	0.0	0.0	0.2691
0548	VLC_EMN_TAF_min10k_sorted_md_k141_67637_n6700	6700	0.0	1.0	0.0	0.0	0.551
0549	VLC_EMN_TAF_min10k_sorted_md_k141_190044_n13564	13564	0.0	1.0	0.0	0.0	0.3203
0550	VLC_EMN_TAF_min10k_sorted_md_k141_128299_n1975	1975	0.0	1.0	0.0	0.0	0.4751
0551	VLC_EMN_TAF_min10k_sorted_md_k141_117013_n2785	2785	0.0	1.0	0.0	0.0	0.4032
0552	VLC_EMN_TAF_min10k_sorted_md_k141_50632_n2152	2152	0.0	1.0	0.0	0.0	0.4635
0553	VLC_EMN_TAF_min10k_sorted_md_k141_167684_n2938	2938	0.0	1.0	0.0	0.0	0.8304
0554	VLC_EMN_TAF_min10k_sorted_md_k141_184652_n4122	4122	0.0	1.0	0.0	0.0	0.1733
0555	VLC_EMN_TAF_min10k_sorted_md_k141_36537_n1604	1604	0.0	1.0	0.0	0.0	0.5175
0556	VLC_EMN_TAF_min10k_sorted_md_k141_41190_n15548	15548	0.0	1.0	0.0	0.0	0.1047
0557	VLC_EMN_TAF_min10k_sorted_md_k141_8681_n11139	11139	0.0	1.0	0.0	0.0	0.5037
0558	VLC_EMN_TAF_min10k_sorted_md_k141_57200_n3945	3945	0.0	1.0	0.0	0.0	0.303
0559	VLC_EMN_TAF_min10k_sorted_md_k141_136976_n4345	4345	0.0	1.0	0.0	0.0	0.1911
0560	VLC_EMN_TAF_min10k_sorted_md_k141_24636_n8086	8086	0.0	1.0	0.0	0.0	0.1895
0561	VLC_EMN_TAF_min10k_sorted_md_k141_139667_n33866	33866	0.0	1.0	0.0	0.0	0.2477
0562	VLC_EMN_TAF_min10k_sorted_md_k141_148162_n23468	23468	0.0	1.0	0.0	0.0	0.307
0563	VLC_EMN_TAF_min10k_sorted_md_k141_206777_n3957	3957	0.0	1.0	0.0	0.0	0.2348
0564	VLC_EMN_TAF_min10k_sorted_md_k141_23165_n1848	1848	0.0	1.0	0.0	0.0	0.381
0565	VLC_EMN_TAF_min10k_sorted_md_k141_48565_n20535	20535	0.0	1.0	0.0	0.0	0.5105
0566	VLC_EMN_TAF_min10k_sorted_md_k141_26703_n10819	10819	0.0	1.0	0.0	0.0	0.2068
0567	VLC_EMN_TAF_min10k_sorted_md_k141_84825_n15350	15350	0.0	1.0	0.0	0.0	0.3018
0568	VLC_EMN_TAF_min10k_sorted_md_k141_192627_n5980	5980	0.0	1.0	0.0	0.0	0.2259
0569	VLC_EMN_TAF_min10k_sorted_md_k141_30861_n28288	28288	0.0	1.0	0.0	0.0	0.2607
0570	VLC_EMN_TAF_min10k_sorted_md_k141_73836_n2190	2190	0.0	1.0	0.0	0.0	0.2827
0571	VLC_EMN_TAF_min10k_sorted_md_k141_148491_n3770	3770	0.0	1.0	0.0	0.0	0.3191
0572	VLC_EMN_TAF_min10k_sorted_md_k141_22553_n3326	3326	0.0	1.0	0.0	0.0	0.1219
0573	VLC_EMN_TAF_min10k_sorted_md_k141_62464_n8107	8107	0.0	1.0	0.0	0.0	0.4758
0574	VLC_EMN_TAF_min10k_sorted_md_k141_126281_n1969	1969	0.0	1.0	0.0	0.0	0.5372
0575	VLC_EMN_TAF_min10k_sorted_md_k141_165208_n3391	3391	0.0	1.0	0.0	0.0	0.4747
0576	VLC_EMN_TAF_min10k_sorted_md_k141_51027_n4087	4087	0.0	1.0	0.0	0.0	0.3022
0577	VLC_EMN_TAF_min10k_sorted_md_k141_35581_n3373	3373	0.0	1.0	0.0	0.0	0.4222
0578	VLC_EMN_TAF_min10k_sorted_md_k141_37475_n33904	33904	0.0	1.0	0.0	0.0	0.3238
0579	VLC_EMN_TAF_min10k_sorted_md_k141_12506_n8696	8696	0.0	1.0	0.0	0.0	0.4662
0580	VLC_EMN_TAF_min10k_sorted_md_k141_133084_n20689	20689	0.0	1.0	0.0	0.0	0.163
0581	VLC_EMN_TAF_min10k_sorted_md_k141_45397_n1725	1725	0.0	1.0	0.0	0.0	0.7305
0582	VLC_EMN_TAF_min10k_sorted_md_k141_139439_n1804	1804	0.0	1.0	0.0	0.0	0.208
0583	VLC_EMN_TAF_min10k_sorted_md_k141_119816_n1784	1784	0.0	1.0	0.0	0.0	0.7523
0584	VLC_EMN_TAF_min10k_sorted_md_k141_78462_n2477	2477	0.0	1.0	0.0	0.0	0.3867
0585	VLC_EMN_TAF_min10k_sorted_md_k141_222470_n3482	3482	0.0	1.0	0.0	0.0	0.5228
0586	VLC_EMN_TAF_min10k_sorted_md_k141_64934_n10206	10206	0.0	1.0	0.0	0.0	0.2662
0587	VLC_EMN_TAF_min10k_sorted_md_k141_135268_n29572	29572	0.0	1.0	0.0	0.0	0.2174
0588	VLC_EMN_TAF_min10k_sorted_md_k141_153570_n5224	5224	0.0	1.0	0.0	0.0	0.2787
0589	VLC_EMN_TAF_min10k_sorted_md_k141_83743_n2111	2111	0.0	1.0	0.0	0.0	0.2925
0590	VLC_EMN_TAF_min10k_sorted_md_k141_161369_n2343	2343	0.0	1.0	0.0	0.0	0.3396
0591	VLC_EMN_TAF_min10k_sorted_md_k141_214523_n6495	6495	0.0	1.0	0.0	0.0	0.2654
0592	VLC_EMN_TAF_min10k_sorted_md_k141_219558_n13772	13772	0.0	1.0	0.0	0.0	0.2719
0593	VLC_EMN_TAF_min10k_sorted_md_k141_214006_n11966	11966	0.0	1.0	0.0	0.0	0.1799
0594	VLC_EMN_TAF_min10k_sorted_md_k141_206460_n3356	3356	0.0	1.0	0.0	0.0	0.2154
0595	VLC_EMN_TAF_min10k_sorted_md_k141_53417_n11492	11492	0.0	1.0	0.0	0.0	0.1582
0596	VLC_EMN_TAF_min10k_sorted_md_k141_219518_n1783	1783	0.0	1.0	0.0	0.0	0.712
0597	VLC_EMN_TAF_min10k_sorted_md_k141_8975_n3931	3931	0.0	1.0	0.0	0.0	0.2946
0598	VLC_EMN_TAF_min10k_sorted_md_k141_226716_n5317	5317	0.0	1.0	0.0	0.0	0.2639
0599	VLC_EMN_TAF_min10k_sorted_md_k141_33023_n6362	6362	0.0	1.0	0.0	0.0	0.3501
0600	VLC_EMN_TAF_min10k_sorted_md_k141_160935_n3457	3457	0.0	1.0	0.0	0.0	0.2526
0601	VLC_EMN_TAF_min10k_sorted_md_k141_213240_n5052	5052	0.0	1.0	0.0	0.0	0.3798
0602	VLC_EMN_TAF_min10k_sorted_md_k141_131606_n2101	2101	0.0	1.0	0.0	0.0	0.958
0603	VLC_EMN_TAF_min10k_sorted_md_k141_171582_n15105	15105	0.0	1.0	0.0	0.0	0.1118
0604	VLC_EMN_TAF_min10k_sorted_md_k141_119537_n5462	5462	0.0	1.0	0.0	0.0	0.2513
0605	VLC_EMN_TAF_min10k_sorted_md_k141_208090_n8420	8420	0.0	1.0	0.0	0.0	0.253
0606	VLC_EMN_TAF_min10k_sorted_md_k141_65389_n1691	1691	0.0	1.0	0.0	0.0	0.5325
0607	VLC_EMN_TAF_min10k_sorted_md_k141_27232_n6647	6647	0.0	1.0	0.0	0.0	0.1127
0608	VLC_EMN_TAF_min10k_sorted_md_k141_168491_n2280	2280	0.0	1.0	0.0	0.0	0.8836
0609	VLC_EMN_TAF_min10k_sorted_md_k141_185245_n3125	3125	0.0	1.0	0.0	0.0	0.2355
0610	VLC_EMN_TAF_min10k_sorted_md_k141_163444_n10598	10598	0.0	1.0	0.0	0.0	0.2099
0611	VLC_EMN_TAF_min10k_sorted_md_k141_161756_n18440	18440	0.0	1.0	0.0	0.0	0.1243
0612	VLC_EMN_TAF_min10k_sorted_md_k141_105438_n4399	4399	0.0	1.0	0.0	0.0	0.3231
0613	VLC_EMN_TAF_min10k_sorted_md_k141_60444_n5822	5822	0.0	1.0	0.0	0.0	0.1647
0614	VLC_EMN_TAF_min10k_sorted_md_k141_143943_n29040	29040	0.0	1.0	0.0	0.0	0.2767
0615	VLC_EMN_TAF_min10k_sorted_md_k141_37981_n4450	4450	0.0	1.0	0.0	0.0	0.277
0616	VLC_EMN_TAF_min10k_sorted_md_k141_90672_n6277	6277	0.0	1.0	0.0	0.0	0.3131
0617	VLC_EMN_TAF_min10k_sorted_md_k141_181468_n7020	7020	0.0	1.0	0.0	0.0	0.4435
0618	VLC_EMN_TAF_min10k_sorted_md_k141_143609_n2339	2339	0.0	1.0	0.0	0.0	0.4144
0619	VLC_EMN_TAF_min10k_sorted_md_k141_150957_n8609	8609	0.0	1.0	0.0	0.0	0.1259
0620	VLC_EMN_TAF_min10k_sorted_md_k141_111773_n15867	15867	0.0	1.0	0.0	0.0	0.2627
0621	VLC_EMN_TAF_min10k_sorted_md_k141_89711_n1907	1907	0.0	1.0	0.0	0.0	0.8401
0622	VLC_EMN_TAF_min10k_sorted_md_k141_13915_n8895	8895	0.0	1.0	0.0	0.0	0.2502
0623	VLC_EMN_TAF_min10k_sorted_md_k141_32176_n7905	7905	0.0	1.0	0.0	0.0	0.2506
0624	VLC_EMN_TAF_min10k_sorted_md_k141_163819_n4109	4109	0.0	1.0	0.0	0.0	0.1414
0625	VLC_EMN_TAF_min10k_sorted_md_k141_193447_n6154	6154	0.0	1.0	0.0	0.0	0.4889
0626	VLC_EMN_TAF_min10k_sorted_md_k141_9175_n5376	5376	0.0	1.0	0.0	0.0	0.2159
0627	VLC_EMN_TAF_min10k_sorted_md_k141_107744_n14786	14786	0.0	1.0	0.0	0.0	0.1366
0628	VLC_EMN_TAF_min10k_sorted_md_k141_132151_n8827	8827	0.0	1.0	0.0	0.0	0.6245
0629	VLC_EMN_TAF_min10k_sorted_md_k141_166535_n56998	56998	0.0	1.0	0.0	0.0	0.2967
0630	VLC_EMN_TAF_min10k_sorted_md_k141_42362_n1995	1995	0.0	1.0	0.0	0.0	0.4172
0631	VLC_EMN_TAF_min10k_sorted_md_k141_144178_n7164	7164	0.0	1.0	0.0	0.0	0.2294
0632	VLC_EMN_TAF_min10k_sorted_md_k141_198769_n20455	20455	0.0	1.0	0.0	0.0	0.319
0633	VLC_EMN_TAF_min10k_sorted_md_k141_95943_n2008	2008	0.0	1.0	0.0	0.0	0.4356
0634	VLC_EMN_TAF_min10k_sorted_md_k141_176402_n8719	8719	0.0	1.0	0.0	0.0	0.4661
0635	VLC_EMN_TAF_min10k_sorted_md_k141_20459_n9138	9138	0.0	1.0	0.0	0.0	0.5448
0636	VLC_EMN_TAF_min10k_sorted_md_k141_190027_n2272	2272	0.0	1.0	0.0	0.0	0.8621
0637	VLC_EMN_TAF_min10k_sorted_md_k141_171310_n9122	9122	0.0	1.0	0.0	0.0	0.4761
0638	VLC_EMN_TAF_min10k_sorted_md_k141_33252_n4722	4722	0.0	1.0	0.0	0.0	0.19
0639	VLC_EMN_TAF_min10k_sorted_md_k141_83553_n8103	8103	0.0	1.0	0.0	0.0	0.1352
0640	VLC_EMN_TAF_min10k_sorted_md_k141_145078_n3358	3358	0.0	1.0	0.0	0.0	0.2691
0641	VLC_EMN_TAF_min10k_sorted_md_k141_7204_n3560	3560	0.0	1.0	0.0	0.0	0.3901
0642	VLC_EMN_TAF_min10k_sorted_md_k141_191807_n9899	9899	0.0	1.0	0.0	0.0	0.3203
0643	VLC_EMN_TAF_min10k_sorted_md_k141_116482_n28961	28961	0.0	1.0	0.0	0.0	0.5142
0644	VLC_EMN_TAF_min10k_sorted_md_k141_154859_n15912	15912	0.0	1.0	0.0	0.0	0.2551
0645	VLC_EMN_TAF_min10k_sorted_md_k141_102571_n13232	13232	0.0	1.0	0.0	0.0	0.289
0646	VLC_EMN_TAF_min10k_sorted_md_k141_202046_n4125	4125	0.0	1.0	0.0	0.0	0.3614
0647	VLC_EMN_TAF_min10k_sorted_md_k141_47395_n16082	16082	0.0	1.0	0.0	0.0	0.156
0648	VLC_EMN_TAF_min10k_sorted_md_k141_19877_n2069	2069	0.0	1.0	0.0	0.0	0.2545
0649	VLC_EMN_TAF_min10k_sorted_md_k141_58602_n64232	64232	0.0	1.0	0.0	0.0	0.2805
0650	VLC_EMN_TAF_min10k_sorted_md_k141_111297_n6033	6033	0.0	1.0	0.0	0.0	0.3154
0651	VLC_EMN_TAF_min10k_sorted_md_k141_166651_n30235	30235	0.0	1.0	0.0	0.0	0.1179
0652	VLC_EMN_TAF_min10k_sorted_md_k141_226430_n7864	7864	0.0	1.0	0.0	0.0	0.3084
0653	VLC_EMN_TAF_min10k_sorted_md_k141_169401_n1951	1951	0.0	1.0	0.0	0.0	0.8661
0654	VLC_EMN_TAF_min10k_sorted_md_k141_47456_n4748	4748	0.0	1.0	0.0	0.0	0.2139
0655	VLC_EMN_TAF_min10k_sorted_md_k141_179731_n15206	15206	0.0	1.0	0.0	0.0	0.2785
0656	VLC_EMN_TAF_min10k_sorted_md_k141_2805_n3876	3876	0.0	1.0	0.0	0.0	0.3465
0657	VLC_EMN_TAF_min10k_sorted_md_k141_38633_n4270	4270	0.0	1.0	0.0	0.0	0.3845
0658	VLC_EMN_TAF_min10k_sorted_md_k141_84556_n3322	3322	0.0	1.0	0.0	0.0	0.2024
0659	VLC_EMN_TAF_min10k_sorted_md_k141_180682_n4878	4878	0.0	1.0	0.0	0.0	0.1841
0660	VLC_EMN_TAF_min10k_sorted_md_k141_61247_n4644	4644	0.0	1.0	0.0	0.0	0.194
0661	VLC_EMN_TAF_min10k_sorted_md_k141_102153_n5922	5922	0.0	1.0	0.0	0.0	0.4932
0662	VLC_EMN_TAF_min10k_sorted_md_k141_225023_n4803	4803	0.0	1.0	0.0	0.0	0.4144
0663	VLC_EMN_TAF_min10k_sorted_md_k141_175342_n5217	5217	0.0	1.0	0.0	0.0	0.5277
0664	VLC_EMN_TAF_min10k_sorted_md_k141_21448_n13360	13360	0.0	1.0	0.0	0.0	0.265
0665	VLC_EMN_TAF_min10k_sorted_md_k141_214100_n2852	2852	0.0	1.0	0.0	0.0	0.7705
0666	VLC_EMN_TAF_min10k_sorted_md_k141_76664_n4038	4038	0.0	1.0	0.0	0.0	0.2313
0667	VLC_EMN_TAF_min10k_sorted_md_k141_162039_n8771	8771	0.0	1.0	0.0	0.0	0.2949
0668	VLC_EMN_TAF_min10k_sorted_md_k141_81774_n33930	33930	0.0	1.0	0.0	0.0	0.2564
0669	VLC_EMN_TAF_min10k_sorted_md_k141_226031_n1900	1900	0.0	1.0	0.0	0.0	0.4462
0670	VLC_EMN_TAF_min10k_sorted_md_k141_220398_n1660	1660	0.0	1.0	0.0	0.0	0.8989
0671	VLC_EMN_TAF_min10k_sorted_md_k141_183831_n17901	17901	0.0	1.0	0.0	0.0	0.5426
0672	VLC_EMN_TAF_min10k_sorted_md_k141_191457_n7614	7614	0.0	1.0	0.0	0.0	0.5163
0673	VLC_EMN_TAF_min10k_sorted_md_k141_89334_n18352	18352	0.0	1.0	0.0	0.0	0.3195
0674	VLC_EMN_TAF_min10k_sorted_md_k141_79259_n3401	3401	0.0	1.0	0.0	0.0	0.4198
0675	VLC_EMN_TAF_min10k_sorted_md_k141_113542_n3829	3829	0.0	1.0	0.0	0.0	0.7076
0676	VLC_EMN_TAF_min10k_sorted_md_k141_161501_n10722	10722	0.0	1.0	0.0	0.0	0.5315
0677	VLC_EMN_TAF_min10k_sorted_md_k141_101853_n41637	41637	0.0	1.0	0.0	0.0	0.3192
0678	VLC_EMN_TAF_min10k_sorted_md_k141_112607_n14165	14165	0.0	1.0	0.0	0.0	0.188
0679	VLC_EMN_TAF_min10k_sorted_md_k141_203786_n2271	2271	0.0	1.0	0.0	0.0	0.5122
0680	VLC_EMN_TAF_min10k_sorted_md_k141_209957_n2165	2165	0.0	1.0	0.0	0.0	0.4497
0681	VLC_EMN_TAF_min10k_sorted_md_k141_36787_n14486	14486	0.0	1.0	0.0	0.0	0.3104
0682	VLC_EMN_TAF_min10k_sorted_md_k141_225464_n16320	16320	0.0	1.0	0.0	0.0	0.2302
0683	VLC_EMN_TAF_min10k_sorted_md_k141_83252_n8149	8149	0.0	1.0	0.0	0.0	0.5582
0684	VLC_EMN_TAF_min10k_sorted_md_k141_204533_n5333	5333	0.0	1.0	0.0	0.0	0.1871
0685	VLC_EMN_TAF_min10k_sorted_md_k141_182764_n11673	11673	0.0	1.0	0.0	0.0	0.2475
0686	VLC_EMN_TAF_min10k_sorted_md_k141_114359_n62751	62751	0.0	1.0	0.0	0.0	0.2587
0687	VLC_EMN_TAF_min10k_sorted_md_k141_125807_n3556	3556	0.0	1.0	0.0	0.0	0.2225
0688	VLC_EMN_TAF_min10k_sorted_md_k141_171620_n29589	29589	0.0	1.0	0.0	0.0	0.229
0689	VLC_EMN_TAF_min10k_sorted_md_k141_134912_n12201	12201	0.0	1.0	0.0	0.0	0.1585
0690	VLC_EMN_TAF_min10k_sorted_md_k141_156906_n7863	7863	0.0	1.0	0.0	0.0	0.2518
0691	VLC_EMN_TAF_min10k_sorted_md_k141_27905_n11101	11101	0.0	1.0	0.0	0.0	0.33
0692	VLC_EMN_TAF_min10k_sorted_md_k141_214334_n1658	1658	0.0	1.0	0.0	0.0	0.8173
0693	VLC_EMN_TAF_min10k_sorted_md_k141_164550_n12672	12672	0.0	1.0	0.0	0.0	0.328
0694	VLC_EMN_TAF_min10k_sorted_md_k141_91252_n3446	3446	0.0	1.0	0.0	0.0	0.2085
0695	VLC_EMN_TAF_min10k_sorted_md_k141_6302_n4779	4779	0.0	1.0	0.0	0.0	0.4357
0696	VLC_EMN_TAF_min10k_sorted_md_k141_175148_n1159	1159	0.0	1.0	0.0	0.0	0.418
0697	VLC_EMN_TAF_min10k_sorted_md_k141_174088_n4646	4646	0.0	1.0	0.0	0.0	0.5411
0698	VLC_EMN_TAF_min10k_sorted_md_k141_145718_n1769	1769	0.0	1.0	0.0	0.0	0.5773
0699	VLC_EMN_TAF_min10k_sorted_md_k141_215138_n8852	8852	0.0	1.0	0.0	0.0	0.1998
0700	VLC_EMN_TAF_min10k_sorted_md_k141_93284_n5471	5471	0.0	1.0	0.0	0.0	0.1487
0701	VLC_EMN_TAF_min10k_sorted_md_k141_182376_n26033	26033	0.0	1.0	0.0	0.0	0.3289
0702	VLC_EMN_TAF_min10k_sorted_md_k141_63307_n10027	10027	0.0	1.0	0.0	0.0	0.3082
0703	VLC_EMN_TAF_min10k_sorted_md_k141_183719_n7979	7979	0.0	1.0	0.0	0.0	0.2833
0704	VLC_EMN_TAF_min10k_sorted_md_k141_206184_n10036	10036	0.0	1.0	0.0	0.0	0.3283
0705	VLC_EMN_TAF_min10k_sorted_md_k141_89243_n4141	4141	0.0	1.0	0.0	0.0	0.6974
0706	VLC_EMN_TAF_min10k_sorted_md_k141_42097_n10132	10132	0.0	1.0	0.0	0.0	0.1463
